,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
1381,coral_TRA.rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.coral.sh,21,63,20,9,0,1,56,34,149,143,8866,46,31,1300,1205,387,7,11985,Coral,32,75,0.756613756614,0.054003021148,-12.4973544974,0.752128902989,TRA,0.0328744263663,0.0180878552972
1382,coral_TRA.rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.coral.sh,22,1,1,1,0,0,3,3,6,7,317,6,1,82,58,15,1,487,Coral,1,75,0.538461538462,0.047619047619,-10.2307692308,0.666666666667,TRA,0.0328542094456,0.0666666666667
1383,coral_TRA.rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.coral.sh,22,582,202,48,0,17,113,2,962,1284,70703,144,0,17,113,1,1,72263,Coral,2,75,0.899159663866,0.908062234795,0.8081232493,0.996194403698,TRA,2.76766810124e-05,1.0
1384,coral_TRA.rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.coral.sh,22,734,240,59,0,0,16,1,1049,1368,77149,157,0,0,16,1,0,78691,Coral,4,75,0.897049180328,0.988439306358,0.886557377049,0.99778881956,TRA,1.27079335629e-05,0.0
1385,coral_TRA.rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.coral.sh,22,255,104,106,0,3,7,0,475,518,34875,229,0,3,7,0,0,35632,Coral,8,75,0.69344042838,0.981060606061,0.680053547523,0.993292546026,TRA,0.0,
1386,coral_TRA.rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.coral.sh,22,146,72,74,0,4,2,0,298,322,21914,110,0,4,2,0,0,22352,Coral,16,75,0.74537037037,0.981707317073,0.731481481481,0.994810307802,TRA,0.0,
1387,coral_TRA.rep.seq_sim_rl_75_cov_64_1_21.corrected.fastq.gz,run.coral.sh,21,83,46,60,0,0,3,0,192,195,14119,86,0,0,3,0,0,14403,Coral,64,75,0.693950177936,0.984848484848,0.683274021352,0.993820731792,TRA,0.0,
1388,fiona_TRA.rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,22,4,1,4,1,2,0,0,12,13,874,6,3,4,0,0,0,900,Fiona,4,50,0.684210526316,0.764705882353,0.473684210526,0.985555555556,TRA,0.0,
1389,coral_TRA.rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.coral.sh,23,81,31,7,1,14,3,0,137,175,10070,15,1,14,3,0,0,10278,Coral,1,75,0.921052631579,0.911458333333,0.831578947368,0.996789258611,TRA,0.0,
1390,coral_TRA.rep.seq_sim_rl_75_cov_1_1_20.corrected.fastq.gz,run.coral.sh,20,144,55,11,1,25,3,0,239,350,17514,32,2,26,3,0,0,17927,Coral,1,75,0.916230366492,0.923482849604,0.840314136126,0.996485747755,TRA,0.0,
1391,fiona_TRA.rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,24,0,8839,15381,0,0,0,0,24220,0,1186880,24120,0,0,0,0,0,1211000,Fiona,2,50,0.0,,0.0,0.980082576383,TRA,0.0,
1392,coral_TRA.rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.coral.sh,23,335,97,50,1,24,21,0,528,679,38766,115,2,37,23,0,0,39622,Coral,2,75,0.85516372796,0.918809201624,0.77959697733,0.995532784817,TRA,0.0,
1393,coral_TRA.rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.coral.sh,23,848,298,73,0,35,10,2,1264,1651,92918,193,0,36,10,2,0,94810,Coral,4,75,0.895336225597,0.97289334119,0.870390455531,0.997458074043,TRA,2.10948212214e-05,0.0
1394,coral_TRA.rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.coral.sh,24,421,136,79,0,24,4,0,664,832,48771,165,2,30,4,0,0,49804,Coral,1,75,0.834503510532,0.960739030023,0.800401203611,0.995964179584,TRA,0.0,
1395,coral_TRA.rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.coral.sh,24,396,122,37,2,28,94,0,679,898,49890,96,2,39,96,0,0,51021,Coral,2,75,0.903420523139,0.86931268151,0.767605633803,0.995433252974,TRA,0.0,
1396,coral_TRA.rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.coral.sh,24,692,250,121,2,33,71,1,1169,1429,85928,271,2,42,73,1,0,87746,Coral,4,75,0.840588235294,0.925518134715,0.772941176471,0.995566749481,TRA,1.1396530896e-05,0.0
1397,coral_TRA.rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.coral.sh,24,788,255,55,0,4,9,2,1111,1495,81684,140,0,4,10,2,0,83335,Coral,16,75,0.914373088685,0.990722332671,0.905810397554,0.998128037439,TRA,2.39995200096e-05,0.0
1398,coral_TRA.rep.seq_sim_rl_75_cov_128_1_23.corrected.fastq.gz,run.coral.sh,23,0,0,0,0,0,4,2,4,2,135,0,1,110,93,11,0,352,Coral,128,75,1.0,0.00975609756098,-100.5,0.389204545455,TRA,0.03125,0.0
1399,coral_TRA.rep.seq_sim_rl_75_cov_4_1_19.corrected.fastq.gz,run.coral.sh,19,2988,977,596,3,179,271,7,5014,6181,368232,1390,4,230,282,13,1,376333,Coral,4,75,0.816404702153,0.923502166443,0.74877823273,0.994900779099,TRA,3.7201095838e-05,0.0769230769231
1400,coral_TRA.rep.seq_sim_rl_75_cov_1_1_21.corrected.fastq.gz,run.coral.sh,21,3755,1243,778,3,165,94,5,6038,7400,443480,1701,6,246,99,3,2,452937,Coral,1,75,0.813097461817,0.955455132343,0.775189539611,0.995462925144,TRA,1.10390628277e-05,0.666666666667
1401,coral_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.coral.sh,19,4,4,1,0,0,9,5,18,14,1284,8,7,345,253,33,0,1944,Coral,4,100,0.636363636364,0.0228758169935,-26.5454545455,0.667695473251,TRA,0.016975308642,0.0
1402,fiona_TRA.rep.seq_sim_rl_100_cov_128_1_405000.corrected.fastq.gz,run.fiona.sh,18,0,6,8,4,0,18,13,36,18,2598,24,20,620,519,120,2,3921,Fiona,128,50,0.428571428571,0.0155574762316,-26.6904761905,0.667517223782,TRA,0.0311145116042,0.0166666666667
1403,coral_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.coral.sh,19,23,8,4,0,0,1,0,36,49,3539,12,0,0,1,0,0,3601,Coral,16,100,0.803278688525,0.98,0.786885245902,0.996389891697,TRA,0.0,
1404,coral_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.coral.sh,19,3445,709,1005,4,165,278,5,5606,8864,549099,2376,9,227,305,5,1,560886,Coral,1,100,0.788612099644,0.943380161771,0.74128113879,0.994790375924,TRA,1.06973609611e-05,0.2
1405,coral_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.coral.sh,19,51,17,3,0,0,73,49,144,153,10344,36,62,2350,2368,561,9,15883,Coral,32,100,0.809523809524,0.0314103880107,-24.1534391534,0.66127000126,TRA,0.0358874268085,0.0160427807487
1406,coral_TRA.rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.coral.sh,19,1568,633,2518,0,47,52,0,4818,6641,472133,2979,0,48,52,0,0,481853,Coral,64,100,0.690332640333,0.985165405726,0.679937629938,0.993610084403,TRA,0.0,
1407,fiona_TRA.rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,19,9,17,31,12,3,72,44,144,104,10347,73,73,2371,2364,514,10,15856,Fiona,32,50,0.587570621469,0.0214920438107,-26.1638418079,0.659535529471,TRA,0.0330474268416,0.0194552529183
1408,fiona_TRA.rep.seq_sim_rl_75_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,24,0,269,881,0,0,0,0,1150,0,84573,1677,0,0,0,0,0,86250,Fiona,2,50,0.0,,0.0,0.980556521739,TRA,0.0,
1409,coral_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.coral.sh,20,3440,694,967,3,223,279,7,5606,8957,549026,2284,7,303,459,6,2,561044,Coral,1,100,0.796815229962,0.921596872106,0.729027666578,0.994547645274,TRA,1.42591311911e-05,0.333333333333
1410,coral_TRA.rep.seq_sim_rl_50_cov_4_1_24.corrected.fastq.gz,run.coral.sh,24,20149,16927,9822,20,691,725,50,48334,29792,2367120,18905,25,791,785,38,14,2417470,Coral,4,50,0.611783066719,0.949757714869,0.579419676777,0.991501810167,TRA,2.15100911283e-05,0.368421052632
1411,coral_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.coral.sh,19,3849,710,697,4,186,393,6,5839,9925,572035,1669,6,246,400,5,2,584288,Coral,2,100,0.856046230809,0.938889414436,0.800327755736,0.996019072851,TRA,1.19803932307e-05,0.4
1412,coral_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.coral.sh,20,51,17,3,0,0,73,51,144,154,10360,31,64,2359,2359,537,11,15875,Coral,32,100,0.832432432432,0.0316091954023,-24.6702702703,0.662758446798,TRA,0.0345196850394,0.0204841713222
1413,coral_TRA.rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.coral.sh,20,1258,750,3784,0,49,64,2,5905,7444,578704,4297,0,52,66,1,1,590565,Coral,64,100,0.634017545354,0.984395662523,0.623967294098,0.992522402314,TRA,3.38658742052e-06,1.0
1414,fiona_TRA.rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,20,9,17,31,12,3,72,44,144,104,10347,73,73,2371,2364,514,10,15856,Fiona,32,50,0.587570621469,0.0214920438107,-26.1638418079,0.659535529471,TRA,0.0330474268416,0.0194552529183
1415,coral_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.coral.sh,21,1458,273,240,0,47,167,3,2185,3699,214096,604,1,88,171,4,0,218663,Coral,2,100,0.859632814316,0.934562910561,0.799442249593,0.996030421242,TRA,1.8292989669e-05,0.0
1416,coral_TRA.rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.coral.sh,21,309,307,1845,0,15,31,0,2507,3149,245506,2030,0,15,32,0,0,250732,Coral,64,100,0.608032438695,0.985294117647,0.598957327669,0.991716254806,TRA,0.0,
1417,coral_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.coral.sh,21,11,6,1,0,0,18,10,36,33,2613,14,16,596,592,70,1,3935,Coral,8,100,0.702127659574,0.027027027027,-24.5744680851,0.672597864769,TRA,0.018043202033,0.0142857142857
1418,coral_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.coral.sh,21,3036,568,678,1,7,46,9,4336,7484,424924,1173,1,8,46,8,2,433646,Coral,16,100,0.864502714566,0.9928362961,0.858264987871,0.997149735728,TRA,2.30602841949e-05,0.25
1419,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,20,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600,Fiona,1,50,0.0,,0.0,0.979932215483,TRA,0.0,
1420,coral_TRA.rep.seq_sim_rl_75_cov_2_1_21.corrected.fastq.gz,run.coral.sh,21,8427,2562,1218,10,274,1309,10,13800,17825,1013697,2962,19,469,1343,5,5,1036325,Coral,2,75,0.857507095781,0.907725212609,0.77033723,0.995370155936,TRA,9.6494825465e-06,1.0
1421,coral_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.coral.sh,22,2016,345,222,2,159,286,5,3030,5429,296511,624,10,420,531,4,2,303531,Coral,4,100,0.896910622832,0.850940438871,0.739798447051,0.994764915379,TRA,1.97673384267e-05,0.5
1422,coral_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.coral.sh,22,545,173,624,0,63,25,0,1430,2000,139937,951,2,107,37,0,0,143034,Coral,8,100,0.677736360556,0.932835820896,0.628939342596,0.992330494847,TRA,0.0,
1423,coral_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.coral.sh,20,537,104,22,0,0,11,0,674,1238,66093,66,0,1,12,0,0,67410,Coral,2,100,0.949386503067,0.989608313349,0.939417177914,0.998828067052,TRA,0.0,
1424,coral_TRA.rep.seq_sim_rl_100_cov_64_1_22.corrected.fastq.gz,run.coral.sh,22,191,195,1020,0,8,9,0,1423,1677,139476,1140,0,8,9,0,0,142310,Coral,64,100,0.595314164004,0.989964580874,0.589279375222,0.99186986157,TRA,0.0,
1425,coral_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.coral.sh,22,540,123,254,0,2,13,0,932,1368,91396,431,0,5,13,0,0,93213,Coral,16,100,0.760422456921,0.987012987013,0.750416898277,0.995183075322,TRA,0.0,
1426,coral_TRA.rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.coral.sh,21,3,8,25,0,0,36,21,72,46,5208,46,30,1268,1017,189,3,7807,Coral,128,100,0.5,0.019734019734,-24.3369565217,0.673244490005,TRA,0.0245933136928,0.015873015873
1427,coral_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.coral.sh,23,1221,237,277,1,105,138,3,1979,3329,193736,653,3,168,221,2,1,198113,Coral,1,100,0.836012054244,0.895373856912,0.73832245103,0.994715110644,TRA,1.51428730068e-05,0.5
1428,fiona_TRA.rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.fiona.sh,22,7,25,82,25,5,0,0,144,104,14123,134,31,8,0,0,0,14400,Fiona,64,50,0.436974789916,0.928571428571,0.403361344538,0.987986111111,TRA,0.0,
1429,coral_TRA.rep.seq_sim_rl_75_cov_4_1_21.corrected.fastq.gz,run.coral.sh,21,14767,4902,2807,5,322,1024,15,23827,29189,1750828,6523,8,455,1067,11,5,1788086,Coral,4,75,0.817344310036,0.95044120999,0.774725582437,0.995490137192,TRA,8.94811547096e-06,0.454545454545
1430,fiona_TRA.rep.seq_sim_rl_75_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,21,0,419,1440,0,0,0,0,1859,0,136632,2793,0,0,0,0,0,139425,Fiona,1,50,0.0,,0.0,0.979967724583,TRA,0.0,
1431,coral_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.coral.sh,22,2280,451,565,2,124,199,2,3621,5869,354676,1380,4,158,306,2,1,362396,Coral,1,100,0.809628914333,0.926732985947,0.745620085529,0.994895073056,TRA,8.27823706663e-06,0.5
1432,coral_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.coral.sh,21,648,134,130,1,36,39,0,988,1642,96797,318,2,39,69,0,0,98867,Coral,1,100,0.837755102041,0.938285714286,0.782653061224,0.995670951885,TRA,0.0,
1433,coral_TRA.rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq.gz,run.coral.sh,23,633,895,4502,6,300,63,1,6399,6426,626885,6228,6,343,69,0,1,639958,Coral,64,100,0.507823613087,0.939748464463,0.475264738423,0.989614927253,TRA,1.56260254579e-06,inf
1434,fiona_TRA.rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,23,9,17,31,12,3,0,0,72,69,7071,42,12,6,0,0,0,7200,Fiona,32,50,0.621621621622,0.92,0.567567567568,0.991666666667,TRA,0.0,
1435,coral_TRA.rep.seq_sim_rl_75_cov_4_1_20.corrected.fastq.gz,run.coral.sh,20,2834,958,467,1,58,99,3,4417,5421,324706,1064,1,74,106,2,1,331375,Coral,4,75,0.835929067078,0.967862881628,0.808172706245,0.996236880383,TRA,9.05318747642e-06,0.5
1436,coral_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.coral.sh,22,529,103,16,1,1,11,0,661,1222,64827,48,1,2,12,0,0,66112,Coral,2,100,0.962204724409,0.988673139159,0.951181102362,0.999047071636,TRA,0.0,
1437,coral_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.coral.sh,20,990,168,48,0,22,12,2,1240,2282,121546,147,0,24,12,1,1,124013,Coral,4,100,0.939481268012,0.984469370147,0.924660354055,0.998516272619,TRA,1.61273414884e-05,1.0
1438,coral_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.coral.sh,24,3272,603,681,1,4,55,6,4616,8129,452369,1083,2,11,61,4,2,461661,Coral,16,100,0.882435953105,0.991220582856,0.87462006079,0.997485156793,TRA,1.29965494161e-05,0.5
1439,coral_TRA.rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.coral.sh,24,1067,371,1158,3,108,24,2,2731,3519,267470,1981,3,123,25,0,2,273123,Coral,64,100,0.639818181818,0.959640032724,0.612909090909,0.992193936021,TRA,7.3227080839e-06,inf
1440,fiona_TRA.rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,24,12,8,12,3,1,36,27,72,62,5194,27,24,1089,1164,443,10,8013,Fiona,32,50,0.696629213483,0.0267818574514,-24.6179775281,0.656753717356,TRA,0.0565331336578,0.0225733634312
1441,coral_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.coral.sh,24,3631,689,744,5,254,283,4,5606,9398,548832,1839,12,496,671,4,1,561253,Coral,1,100,0.836344219988,0.889540937056,0.732490878348,0.994615609388,TRA,8.90863835026e-06,0.25
1442,coral_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.coral.sh,21,5938,956,757,5,380,883,17,8919,15798,873276,2114,11,667,963,16,4,892849,Coral,4,100,0.881978561858,0.906472343356,0.79097811523,0.995776422559,TRA,2.24002042899e-05,0.25
1443,fiona_TRA.rep.seq_sim_rl_50_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,22,3104,4261,3868,203,186,33,21,11655,6985,570535,4553,237,390,54,24,0,582778,Fiona,8,50,0.605390882302,0.940234217257,0.56690934304,0.990977696481,TRA,4.11820624663e-05,0.0
1444,fiona_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.fiona.sh,24,0,654,3974,0,0,0,0,4628,0,453522,9278,0,0,0,0,0,462800,Fiona,1,50,0.0,,0.0,0.979952463267,TRA,0.0,
1445,coral_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.coral.sh,24,8164,1460,1171,5,398,196,14,11394,19568,1115880,3108,18,783,214,14,3,1139588,Coral,2,100,0.86293878991,0.951519572088,0.818971599929,0.996369731086,TRA,1.49176720008e-05,0.214285714286
1446,coral_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.coral.sh,23,555,104,94,0,0,32,0,785,1323,76913,258,0,3,34,0,0,78531,Coral,2,100,0.836812144213,0.972794117647,0.813409234662,0.996243521667,TRA,0.0,
1447,lighter_TRA.rep.seq_sim_rl_50_cov_1_1_19.corrected.fastq.gz,run.lighter.sh,19,0,4377,7721,0,0,0,0,12098,0,592834,12066,0,0,0,0,0,604900,Lighter,1,50,0.0,,0.0,0.980052901306,TRA,0.0,
1448,coral_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.coral.sh,24,9765,1607,1156,7,304,1116,16,13955,24729,1366970,3225,13,517,1250,13,4,1396721,Coral,4,100,0.884631895256,0.933310688406,0.821420905774,0.996407289379,TRA,1.21713642166e-05,0.307692307692
1449,lighter_TRA.rep.seq_sim_rl_50_cov_2_1_19.corrected.fastq.gz,run.lighter.sh,19,0,8839,15381,0,0,0,0,24220,0,1186880,24120,0,0,0,0,0,1211000,Lighter,2,50,0.0,,0.0,0.980082576383,TRA,0.0,
1450,coral_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.coral.sh,20,8208,1729,3294,8,556,317,17,14112,23032,1382198,5150,16,742,348,19,4,1411509,Coral,8,100,0.817259243489,0.954813033745,0.778582073664,0.995554390526,TRA,1.62946180294e-05,0.210526315789
1451,coral_TRA.rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.coral.sh,24,32520,13527,15105,25,1407,1856,64,64440,71991,4734713,24197,44,1928,2030,42,26,4834971,Coral,8,75,0.748440553915,0.947886081449,0.707291969892,0.99415898216,TRA,1.40642001782e-05,0.619047619048
1452,musket_TRA.rep.seq_sim_rl_50_cov_1_1_19.corrected.fastq.gz,run.musket.sh,19,4347,4118,3037,4,592,0,0,12098,6948,591589,5094,24,1245,0,0,0,604900,Musket,1,50,0.576980568012,0.848041010619,0.473592426507,0.989480905935,TRA,0.0,
1453,fiona_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.fiona.sh,23,0,841,5318,0,0,0,0,6159,0,603655,12245,0,0,0,0,0,615900,Fiona,2,50,0.0,,0.0,0.980118525735,TRA,0.0,
1454,coral_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.coral.sh,23,5275,867,687,3,181,399,15,7412,13164,725829,1847,8,323,466,16,2,741655,Coral,4,100,0.876956898275,0.943453020856,0.824395443342,0.996413417056,TRA,2.42700446973e-05,0.125
1455,coral_TRA.rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq.gz,run.coral.sh,23,22392,34302,36538,13,884,1212,62,95341,43733,4670557,51674,15,982,1268,46,19,4768294,Coral,16,50,0.458383556762,0.951068873279,0.434800381523,0.98867829561,TRA,1.36317097897e-05,0.413043478261
1456,coral_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.coral.sh,23,5137,1224,2649,2,250,501,9,9763,15162,956295,4365,10,448,527,7,2,976816,Coral,8,100,0.776463358427,0.939579847555,0.726532493471,0.994515844368,TRA,9.2136082947e-06,0.285714285714
1457,coral_TRA.rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.coral.sh,20,5785,2457,2738,5,165,255,16,11405,12603,838190,4356,6,198,262,11,6,855632,Coral,8,75,0.74314523262,0.964786036898,0.716020991804,0.994351504045,TRA,1.98683546197e-05,0.545454545455
1458,musket_TRA.rep.seq_sim_rl_50_cov_2_1_19.corrected.fastq.gz,run.musket.sh,19,13182,8621,1796,24,597,0,0,24220,20572,1185765,3510,38,1115,0,0,0,1211000,Musket,2,50,0.854247986048,0.948586710933,0.807947844863,0.996149463254,TRA,0.0,
1459,fiona_TRA.rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,20,1319,1242,2835,13,77,18,5,5504,4274,404534,3810,18,142,29,4,1,412812,Fiona,4,50,0.528698664028,0.961529808774,0.507545769421,0.990303068474,TRA,1.21120510063e-05,0.25
1461,coral_TRA.rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.coral.sh,23,9704,3658,3391,4,349,222,14,17328,20172,1273033,5804,11,551,236,9,6,1299822,Coral,8,75,0.776562981213,0.962450498592,0.7462657838,0.994913895505,TRA,1.15400416365e-05,0.666666666667
1462,fiona_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.fiona.sh,23,5902,2345,9327,312,266,64,24,18216,22680,1784392,13545,354,547,102,24,3,1821647,Fiona,4,50,0.626086956522,0.972180547816,0.608171152519,0.992000632396,TRA,1.4821751964e-05,0.125
1463,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,23,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50,0.657672471784,0.971314577682,0.638249709032,0.992309089608,TRA,1.8826929212e-05,0.0459770114943
1464,fiona_TRA.rep.seq_sim_rl_75_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,24,32672,28060,59238,6619,1930,417,230,128936,108643,9471881,77401,7655,3950,689,247,12,9670478,Fiona,16,50,0.583964008514,0.959049098709,0.559029046892,0.990699310664,TRA,2.67825437378e-05,0.0485829959514
1465,coral_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.coral.sh,24,14051,3162,5893,15,578,746,23,24445,39135,2394484,9921,32,834,803,18,11,2445238,Coral,8,100,0.797761741683,0.959849896988,0.76439171559,0.995252792481,TRA,1.18597862458e-05,0.611111111111
1466,coral_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.coral.sh,23,44783,11583,30416,32,2227,2941,63,91982,139860,9010502,44291,69,3314,3483,48,18,9201585,Coral,16,100,0.759485422289,0.953653763544,0.72257549511,0.994435186963,TRA,7.17267731592e-06,0.375
1467,lighter_TRA.rep.seq_sim_rl_50_cov_1_1_20.corrected.fastq.gz,run.lighter.sh,20,0,4377,7721,0,0,0,0,12098,0,592834,12066,0,0,0,0,0,604900,Lighter,1,50,0.0,,0.0,0.980052901306,TRA,0.0,
1468,coral_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.coral.sh,23,54341,27260,42279,31,1944,1966,114,127821,133377,9391690,58585,70,2658,2555,81,39,9589055,Coral,16,75,0.694809389358,0.962385453496,0.667652972984,0.993331015403,TRA,1.25142675686e-05,0.481481481481
1469,musket_TRA.rep.seq_sim_rl_50_cov_1_1_20.corrected.fastq.gz,run.musket.sh,20,4218,4132,3185,4,559,0,0,12098,6655,591680,5388,23,1154,0,0,0,604900,Musket,1,50,0.552603171967,0.852221795364,0.456779872125,0.989146966441,TRA,0.0,
1470,lighter_TRA.rep.seq_sim_rl_50_cov_2_1_20.corrected.fastq.gz,run.lighter.sh,20,0,8839,15381,0,0,0,0,24220,0,1186880,24120,0,0,0,0,0,1211000,Lighter,2,50,0.0,,0.0,0.980082576383,TRA,0.0,
1473,lighter_TRA.rep.seq_sim_rl_50_cov_4_1_19.corrected.fastq.gz,run.lighter.sh,19,0,13650,24144,0,0,0,0,37794,0,1851734,37966,0,0,0,0,0,1889700,Lighter,4,50,0.0,,0.0,0.979908980261,TRA,0.0,
1476,lighter_TRA.rep.seq_sim_rl_50_cov_4_1_20.corrected.fastq.gz,run.lighter.sh,20,0,3694,6672,0,0,0,0,10366,0,507703,10597,0,0,0,0,0,518300,Lighter,4,50,0.0,,0.0,0.979554312174,TRA,0.0,
1477,musket_TRA.rep.seq_sim_rl_50_cov_2_1_20.corrected.fastq.gz,run.musket.sh,20,13205,8636,1821,21,537,0,0,24220,20329,1185871,3760,31,1009,0,0,0,1211000,Musket,2,50,0.843912159077,0.952713468929,0.802025820914,0.996036333609,TRA,0.0,
1478,bless_TRA.rep.seq_sim_rl_100_cov_64_1_22.corrected.fastq,run.bless.sh,20,108472,50548,154716,33,2117,175,58549,316061,301041,29014509,244108,239,7655,1486,1949917,87697,31606652,Bless,64,100,0.552217834023,0.970530204847,0.535449941209,0.93009270136,TRA,0.0644678847984,0.044974734822
1479,fiona_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.fiona.sh,24,16328,6424,21874,2754,821,133,86,48334,61593,4734731,32060,3208,1609,210,87,4,4833502,Fiona,8,50,0.657672471784,0.971314577682,0.638249709032,0.992309089608,TRA,1.8826929212e-05,0.0459770114943
1480,bless_TRA.rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq.gz,run.bless.sh,23,108578,50528,154752,33,2117,175,58567,316183,301192,29025967,244152,239,7655,1486,1950436,87725,31618852,Bless,64,100,0.552297265579,0.970544544087,0.535535368501,0.930101832389,TRA,0.0644603099442,0.0449771230638
