,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitiviy,Base Precision,Base Gain,Base Accuracy,Base TP TRIM %,Base FP TRIM %,Dataset,Trim Percent
766,pollux_rep.seq_sim_rl_75_cov_2_1_21.corrected.fastq.gz,run.pollux.sh,21,6988,2938,2853,82,3605,1458,26,17924,19433,1306518,6955,448,9226,2362,35,3,1344980,Pollux,2,75,0.736433227224,0.62644660069,0.297294224648,0.985854033192,0.0789473684211,0.921052631579,IGH,2.82532082261e-05
767,musket_rep.seq_sim_rl_50_cov_64_1_19.corrected.fastq.gz,run.musket.sh,19,6956,22979,32570,44,665,0,0,63214,21272,3096584,41973,56,815,0,0,0,3160700,Musket,64,50,0.336342793897,0.963100466338,0.323456399715,0.986444774892,,,IGH,0.0
768,pollux_rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.pollux.sh,23,81553,60815,21598,873,20752,8708,383,194299,151478,9467866,40147,2817,45178,12552,566,21,9720625,Pollux,32,50,0.790491846053,0.724054529464,0.489226353555,0.989582951841,0.0357751277683,0.964224872232,IGH,6.0387063589e-05
769,racer_rep.seq_sim_rl_75_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,21,8802,3856,3350,15,1778,159,44,17960,20769,1311482,5993,171,7855,1254,212,6,1347742,Racer,2,50,0.776063074509,0.695126849187,0.435692399671,0.98851036108,0.0275229357798,0.97247706422,IGH,0.000161752026723
770,racer_rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,20,11958,8031,12616,35,4364,374,111,37378,34147,2727500,21432,419,18146,2970,469,16,2805099,Racer,4,50,0.6143867288,0.617899860666,0.234459058277,0.984515253203,0.0329896907216,0.967010309278,IGH,0.000172899423514
771,pollux_rep.seq_sim_rl_50_cov_32_1_19.corrected.fastq.gz,run.pollux.sh,19,4558,3070,682,19,798,470,22,9597,7865,466464,1572,102,2982,901,42,0,479928,Pollux,32,50,0.833421638232,0.669475655431,0.421956130126,0.988333666717,0.0,1.0,IGH,8.7513126969e-05
772,pollux_rep.seq_sim_rl_50_cov_32_1_22.corrected.fastq.gz,run.pollux.sh,22,115,94,31,2,45,23,0,310,214,14911,113,7,213,54,0,0,15512,Pollux,32,50,0.654434250765,0.444906444906,-0.162079510703,0.975051572976,,,IGH,0.0
773,pollux_rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.pollux.sh,20,9318,3486,2996,105,3707,805,33,20417,24270,1491409,5951,459,8437,1230,45,4,1531805,Pollux,8,75,0.803083948248,0.715148657807,0.483207041461,0.989475134172,0.0816326530612,0.918367346939,IGH,3.19884058349e-05
774,pollux_rep.seq_sim_rl_75_cov_4_1_21.corrected.fastq.gz,run.pollux.sh,21,14791,5993,5874,207,7343,3140,71,37348,41337,2721157,13587,1005,19883,5475,112,7,2802563,Pollux,4,75,0.752621804676,0.619791588575,0.290929284102,0.985705191975,0.0588235294118,0.941176470588,IGH,4.24611328987e-05
775,bfc_rep.seq_sim_rl_50_cov_64_1_20.corrected.fastq.gz,run.bfc.sh,20,728,50192,86821,12,359,0,0,138112,2988,6766736,135152,31,693,0,0,0,6905600,Bfc,64,50,0.0216302302012,0.81173594132,0.0166135804257,0.980323795181,,,IGH,0.0
776,pollux_rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.pollux.sh,22,4229,1711,1746,39,1767,842,15,10334,11012,753909,4255,214,4603,1340,25,2,775360,Pollux,1,75,0.721294294884,0.649483928045,0.332023318268,0.986539121283,0.0740740740741,0.925925925926,IGH,3.48225340487e-05
777,racer_rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,21,11960,8031,12614,35,4364,374,111,37378,34152,2727498,21427,419,18148,2970,469,16,2805099,Racer,4,50,0.614476690836,0.61791206803,0.234513035499,0.98451632269,0.0329896907216,0.967010309278,IGH,0.000172899423514
778,pollux_rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.pollux.sh,22,841,351,264,13,222,47,5,1738,1937,127404,562,35,362,72,14,1,130387,Pollux,2,75,0.775110044018,0.816954871362,0.60144057623,0.991985335849,0.0666666666667,0.933333333333,IGH,0.000115042143772
779,racer_rep.seq_sim_rl_75_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,22,6108,2150,1054,7,922,137,41,10378,13344,757011,2139,116,5039,1176,231,8,779064,Racer,1,50,0.861848478977,0.68224346848,0.460440483111,0.988831354871,0.0334728033473,0.966527196653,IGH,0.000306778390479
780,pollux_rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.pollux.sh,23,4399,1728,1647,37,1792,733,12,10336,11205,754582,4086,200,4330,1110,18,0,775531,Pollux,1,75,0.732783990583,0.673175127666,0.377019161598,0.987435705343,0.0,1.0,IGH,2.32099039239e-05
781,pollux_rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.pollux.sh,23,6792,2794,2419,81,2790,1282,20,16158,17894,1179094,6011,369,6873,2163,33,1,1212438,Pollux,2,75,0.74854632922,0.664463423691,0.370550094123,0.987257894637,0.0294117647059,0.970588235294,IGH,2.80426710479e-05
782,pollux_rep.seq_sim_rl_75_cov_8_1_21.corrected.fastq.gz,run.pollux.sh,21,5919,2190,1651,48,1858,588,26,12254,15044,895913,3150,203,4362,793,38,2,919505,Pollux,8,75,0.82686599978,0.744789346007,0.543530834341,0.990705848703,0.05,0.95,IGH,4.35016666576e-05
783,racer_rep.seq_sim_rl_75_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,23,6108,2150,1054,7,922,137,41,10378,13344,757011,2139,116,5039,1176,231,8,779064,Racer,1,50,0.861848478977,0.68224346848,0.460440483111,0.988831354871,0.0334728033473,0.966527196653,IGH,0.000306778390479
784,pollux_rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.pollux.sh,22,8448,3143,2555,95,2562,1271,36,18074,20950,1320415,5717,376,6540,2156,47,5,1356206,Pollux,4,75,0.78561517981,0.706672063685,0.459519256009,0.989060618596,0.0961538461538,0.903846153846,IGH,3.83422577396e-05
785,pollux_rep.seq_sim_rl_75_cov_16_1_19.corrected.fastq.gz,run.pollux.sh,19,5589,2016,1570,61,821,195,21,10252,12592,752134,2593,144,1251,303,37,4,769058,Pollux,16,75,0.829239380968,0.890145624205,0.72690154758,0.994372306756,0.0975609756098,0.90243902439,IGH,5.33119738693e-05
786,pollux_rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.pollux.sh,22,5702,2053,1596,63,851,198,21,10463,12888,767581,2631,146,1291,307,37,4,784885,Pollux,16,75,0.830465880534,0.889686593953,0.727495328307,0.994378765698,0.0975609756098,0.90243902439,IGH,5.22369519102e-05
787,pollux_rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.pollux.sh,24,4555,1790,1680,35,1556,694,12,10310,11132,753413,4115,178,3698,1053,19,0,773608,Pollux,1,75,0.730110841477,0.700875149531,0.418508559061,0.988284764377,0.0,1.0,IGH,2.45602423967e-05
788,racer_rep.seq_sim_rl_75_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,23,8079,3486,2807,14,1650,148,39,16184,18988,1181404,5185,163,7406,1140,174,4,1214464,Racer,2,50,0.785504488479,0.689620106051,0.431969552807,0.988416250844,0.0224719101124,0.977528089888,IGH,0.000146566715852
789,pollux_rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.pollux.sh,23,2025,728,508,30,266,138,6,3695,4516,270913,999,85,499,196,13,3,277224,Pollux,4,75,0.818857660925,0.866628286317,0.692837715322,0.993535843244,0.1875,0.8125,IGH,5.77150607451e-05
790,racer_rep.seq_sim_rl_75_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,24,6108,2150,1054,7,922,137,41,10378,13344,757011,2139,116,5039,1176,231,8,779064,Racer,1,50,0.861848478977,0.68224346848,0.460440483111,0.988831354871,0.0334728033473,0.966527196653,IGH,0.000306778390479
791,pollux_rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.pollux.sh,24,8004,3159,2768,73,2794,1116,22,17914,19774,1309167,6680,367,6508,1710,31,0,1344237,Pollux,2,75,0.747486202465,0.706416118891,0.436833749149,0.988621054174,0.0,1.0,IGH,2.3061409558e-05
792,pollux_rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.pollux.sh,22,9964,3537,2546,87,2286,904,30,19324,23580,1414239,5120,343,5473,1216,41,4,1450016,Pollux,8,75,0.821602787456,0.779014833658,0.588536585366,0.991591104074,0.0888888888889,0.911111111111,IGH,3.10341403129e-05
793,racer_rep.seq_sim_rl_50_cov_16_1_405000.corrected.fastq.gz,run.racer.sh,24,27865,81063,97091,138,16428,911,290,223496,89348,10892878,133332,1249,54838,5310,1077,21,11178053,Racer,16,50,0.40123944674,0.597661475892,0.131129872463,0.982482963012,0.0191256830601,0.98087431694,IGH,9.82281977013e-05
794,racer_rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,23,6072,3734,4813,19,2354,179,57,17171,16736,1251561,8833,234,9681,1337,229,8,1288619,Racer,4,50,0.654542610192,0.603012178425,0.223630177168,0.984235739102,0.0337552742616,0.966244725738,IGH,0.000183917822103
795,pollux_rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.pollux.sh,20,7347,2630,1942,90,1495,369,25,13873,17281,1016840,3323,259,2537,501,33,4,1040778,Pollux,16,75,0.83872063677,0.850484767951,0.691273539119,0.993607642005,0.108108108108,0.891891891892,IGH,3.55503286964e-05
796,pollux_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.pollux.sh,24,14799,5697,4843,166,5508,2572,57,33585,37680,2450890,11793,755,14805,4172,93,5,2520193,Pollux,4,75,0.761627554424,0.665054626966,0.378044589978,0.987454110566,0.0510204081633,0.948979591837,IGH,3.88859107219e-05
797,pollux_rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.pollux.sh,23,9772,3812,3043,125,3839,1331,31,21922,25661,1599599,6968,478,9921,2021,34,3,1644685,Pollux,8,75,0.786447638604,0.682418955934,0.420454197187,0.988191030242,0.0810810810811,0.918918918919,IGH,2.24967090963e-05
798,racer_rep.seq_sim_rl_75_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,24,8802,3856,3350,15,1778,159,44,17960,20769,1311482,5993,171,7855,1254,212,6,1347742,Racer,2,50,0.776063074509,0.695126849187,0.435692399671,0.98851036108,0.0275229357798,0.97247706422,IGH,0.000161752026723
799,lighter_rep.seq_sim_rl_50_cov_64_1_22.corrected.fastq.gz,run.lighter.sh,22,0,43753,76227,0,0,0,0,119980,0,5879105,119895,0,0,0,0,0,5999000,Lighter,64,50,0.0,,0.0,0.980014169028,,,IGH,0.0
800,lighter_rep.seq_sim_rl_50_cov_64_1_18.corrected.fastq.gz,run.lighter.sh,18,0,864,1486,0,0,0,0,2350,0,115150,2350,0,0,0,0,0,117500,Lighter,64,50,0.0,,0.0,0.98,,,IGH,0.0
801,pollux_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.pollux.sh,21,16160,6030,4264,125,5261,1966,67,33806,41230,2468828,8856,687,14425,2609,93,1,2536729,Pollux,16,75,0.823184123308,0.707641081972,0.483089086771,0.989486456569,0.0106382978723,0.989361702128,IGH,3.70555940347e-05
802,pollux_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.pollux.sh,24,14097,5652,4754,165,5825,2494,43,32987,37635,2403330,11288,790,18139,4030,67,0,2475279,Pollux,8,75,0.769270077469,0.629305732058,0.316129427876,0.986137320278,0.0,1.0,IGH,2.70676558077e-05
803,racer_rep.seq_sim_rl_75_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,24,11960,8031,12614,35,4364,374,111,37378,34152,2727498,21427,419,18148,2970,469,16,2805099,Racer,4,50,0.614476690836,0.61791206803,0.234513035499,0.98451632269,0.0329896907216,0.967010309278,IGH,0.000172899423514
804,pollux_rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.pollux.sh,19,2134,677,2060,39,1607,645,10,7162,8785,696691,5279,219,4337,1153,11,5,716480,Pollux,1,100,0.624644482366,0.615411558669,0.234286120592,0.984648452493,0.3125,0.6875,IGH,2.23313979455e-05
805,racer_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,19,4838,912,740,7,593,90,24,7180,12836,699864,1418,78,3283,883,162,5,718529,Racer,1,50,0.900519152519,0.754970003529,0.608250315701,0.991894494826,0.0299401197605,0.97005988024,IGH,0.000232419289966
806,pollux_rep.seq_sim_rl_75_cov_32_1_19.corrected.fastq.gz,run.pollux.sh,19,26342,9635,6951,209,4962,2314,116,50413,62711,3689091,12175,954,14388,3082,205,7,3782613,Pollux,32,75,0.837419544374,0.78211795812,0.604131613386,0.99185640799,0.0330188679245,0.966981132075,IGH,5.60459132351e-05
807,pollux_rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.pollux.sh,19,4351,1356,3869,69,3370,1333,24,14348,18190,1395261,10125,436,9012,2431,31,0,1435486,Pollux,2,100,0.642415680735,0.613842675396,0.238283595268,0.984649798047,0.0,1.0,IGH,2.15954735887e-05
808,racer_rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,19,7591,1858,3031,19,1655,206,72,14360,22851,1396336,5705,211,9512,2343,438,11,1437407,Racer,2,50,0.800217117243,0.658416412148,0.385067936686,0.98733195306,0.0244988864143,0.975501113586,IGH,0.000312368034941
809,pollux_rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.pollux.sh,19,9039,2634,7912,162,6580,1991,27,28318,36205,2754365,19622,914,17848,3726,45,0,2832725,Pollux,4,100,0.648521324807,0.626611744752,0.262077489387,0.985118569575,0.0,1.0,IGH,1.58857637081e-05
810,musket_rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq,run.musket.sh,22,33543,10337,29203,240,5014,0,0,78337,108568,7670061,47561,502,7008,0,0,0,7833700,Musket,64,100,0.695373697391,0.93936457396,0.650487737704,0.992969988639,,,IGH,0.0
811,pollux_rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.pollux.sh,23,29344,11214,8914,336,9052,4305,98,63165,74696,4612058,18990,1447,25383,7059,134,6,4739773,Pollux,16,75,0.797301624576,0.697194272807,0.451017227761,0.988815272987,0.0428571428571,0.957142857143,IGH,2.95372795279e-05
812,racer_rep.seq_sim_rl_75_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,24,13645,11151,19186,57,6462,481,125,50982,43446,3718197,32985,611,26312,3680,553,16,3825800,Racer,8,50,0.568434274051,0.591601078461,0.176028051445,0.983234547481,0.0281195079086,0.971880492091,IGH,0.000148727063621
813,racer_rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,19,9737,3644,10352,34,4175,386,95,28328,36569,2753432,19743,454,20477,3729,562,7,2834973,Racer,4,50,0.649399772695,0.601711229947,0.219544679642,0.984139139588,0.01230228471,0.98769771529,IGH,0.000200707378871
814,pollux_rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.pollux.sh,19,17595,5465,16758,260,12230,3660,64,55968,70451,5447871,40329,1650,31949,6173,107,3,5598533,Pollux,8,100,0.635954143347,0.648881397769,0.291830655353,0.98567338212,0.0272727272727,0.972727272727,IGH,1.96480042182e-05
815,pollux_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.pollux.sh,20,2342,679,1861,35,1617,626,7,7160,9201,696642,4869,206,4209,1096,7,1,716231,Pollux,1,100,0.6539445629,0.634289259617,0.276901208244,0.985497675328,0.125,0.875,IGH,1.11695807637e-05
816,racer_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,20,4838,912,740,7,593,90,24,7180,12836,699864,1418,78,3283,883,162,5,718529,Racer,1,50,0.900519152519,0.754970003529,0.608250315701,0.991894494826,0.0299401197605,0.97005988024,IGH,0.000232419289966
817,pollux_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.pollux.sh,20,1651,403,740,26,1079,168,6,4067,6088,396029,1810,108,2486,275,9,0,406805,Pollux,2,100,0.770828057736,0.687987343203,0.421245885034,0.988476051179,0.0,1.0,IGH,2.21236218827e-05
818,pollux_rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.pollux.sh,21,2513,696,1754,48,1504,627,10,7142,9400,695336,4620,198,3871,1055,11,2,714493,Pollux,1,100,0.670470756063,0.656149657965,0.319115549215,0.986346923894,0.153846153846,0.846153846154,IGH,1.81947198923e-05
819,pollux_rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.pollux.sh,24,16106,6542,5729,193,6071,3038,56,37679,42871,2744712,12443,962,20543,5616,121,7,2827275,Pollux,16,75,0.775047908305,0.621048819354,0.302129659761,0.985963481354,0.0546875,0.9453125,IGH,4.52732755038e-05
820,racer_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,21,4838,912,740,7,593,90,24,7180,12836,699864,1418,78,3283,883,162,5,718529,Racer,1,50,0.900519152519,0.754970003529,0.608250315701,0.991894494826,0.0299401197605,0.97005988024,IGH,0.000232419289966
821,pollux_rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.pollux.sh,19,23857,5225,10209,230,13055,1471,81,54047,83887,5270236,22929,1089,25699,1955,130,7,5405932,Pollux,64,100,0.785341147394,0.752073228678,0.526447348712,0.990417551113,0.0510948905109,0.948905109489,IGH,2.53425311306e-05
822,pollux_rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.pollux.sh,21,3196,1105,2744,47,2068,952,9,10112,12852,983506,7243,297,5992,1805,10,0,1011705,Pollux,2,100,0.639562080119,0.622403021938,0.251555113212,0.984830558315,0.0,1.0,IGH,9.88430421912e-06
823,pollux_rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.pollux.sh,20,17810,4381,10168,176,11772,1617,133,45924,67406,4474345,23151,1039,24952,2387,206,13,4593499,Pollux,32,100,0.744348863147,0.711446514328,0.442450611217,0.988737311924,0.0593607305936,0.940639269406,IGH,4.76760743825e-05
824,pollux_rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.pollux.sh,21,658,331,1343,21,1486,272,15,4111,4894,399139,3259,136,3211,522,28,0,411189,Pollux,32,100,0.600269839323,0.567288744639,0.142401569974,0.982596810712,0.0,1.0,IGH,6.8095206827e-05
825,pollux_rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.pollux.sh,20,1428,396,888,29,4406,493,18,7640,12109,738761,2665,311,9928,572,32,2,764380,Pollux,64,100,0.819615540815,0.535583174842,0.108907540273,0.982328115147,0.0588235294118,0.941176470588,IGH,4.44804939951e-05
826,pollux_rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.pollux.sh,22,2688,702,1645,42,1400,661,8,7138,9573,695036,4451,196,3724,1103,13,1,714097,Pollux,1,100,0.682615516258,0.664791666667,0.338419851683,0.986714671417,0.0714285714286,0.928571428571,IGH,1.96051796885e-05
827,pollux_rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.pollux.sh,20,7819,1829,4139,98,4433,1322,33,19640,28447,1911677,10150,576,11410,2353,52,1,1964666,Pollux,4,100,0.737026193746,0.673939824686,0.380444075964,0.987508811935,0.0188679245283,0.981132075472,IGH,2.69765955129e-05
828,racer_rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,21,5515,1357,1799,11,1207,148,56,10037,16425,975265,3628,165,7197,1712,333,11,1004736,Racer,2,50,0.819079439485,0.648338201626,0.37480676208,0.987026300729,0.031976744186,0.968023255814,IGH,0.000342378495446
829,pollux_rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.pollux.sh,21,605,293,1355,13,1830,274,9,4370,5253,423811,3394,146,4213,341,15,2,437175,Pollux,64,100,0.60749392853,0.535637809728,0.0808372846074,0.981451279013,0.117647058824,0.882352941176,IGH,3.8886029622e-05
830,pollux_rep.seq_sim_rl_100_cov_128_1_19.corrected.fastq.gz,run.pollux.sh,19,20020,4432,8409,86,336,320,45,33603,49752,3292045,17190,265,700,666,65,7,3360690,Pollux,128,100,0.743210540468,0.97327751477,0.722804816109,0.994380309003,0.0972222222222,0.902777777778,IGH,2.14241718219e-05
831,pollux_rep.seq_sim_rl_100_cov_128_1_20.corrected.fastq.gz,run.pollux.sh,20,735,183,278,2,15,9,1,1222,1761,119803,590,8,24,18,1,0,122205,Pollux,128,100,0.749042960442,0.976705490849,0.731178222033,0.994754715437,0.0,1.0,IGH,8.18297123686e-06
832,racer_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,22,4838,912,740,7,593,90,24,7180,12836,699864,1418,78,3283,883,162,5,718529,Racer,1,50,0.900519152519,0.754970003529,0.608250315701,0.991894494826,0.0299401197605,0.97005988024,IGH,0.000232419289966
833,pollux_rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.pollux.sh,21,518,123,218,3,5,7,1,874,1321,85603,446,10,11,16,1,0,87408,Pollux,128,100,0.747594793435,0.979970326409,0.732314657612,0.994462749405,0.0,1.0,IGH,1.14406004027e-05
834,pollux_rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.pollux.sh,21,2741,862,2360,73,1774,824,9,8634,11064,839209,6111,301,5717,1436,15,0,863853,Pollux,4,100,0.644192139738,0.607344787836,0.227714701601,0.984279732779,0.0,1.0,IGH,1.73640654139e-05
835,pollux_rep.seq_sim_rl_75_cov_32_1_20.corrected.fastq.gz,run.pollux.sh,20,44550,17139,13103,409,12934,5471,168,93606,112841,6833124,25688,2034,39858,9357,224,12,7023138,Pollux,32,75,0.814565903168,0.696308683418,0.459297331245,0.989013296928,0.0508474576271,0.949152542373,IGH,3.3603212695e-05
836,musket_rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.musket.sh,23,78143,73322,43893,561,7277,0,0,203196,134557,9946299,68346,841,9757,0,0,0,10159800,Musket,32,50,0.663159243579,0.932390481866,0.61507222663,0.992229768303,,,IGH,0.0
837,racer_rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,19,13964,7357,25708,71,8120,750,183,55970,62931,5443772,48618,848,36844,7124,927,24,5601088,Racer,8,50,0.564155662534,0.588695871804,0.169997041659,0.983153022354,0.0252365930599,0.97476340694,IGH,0.000169788441103
838,pollux_rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.pollux.sh,20,8184,1935,4176,106,4825,946,34,20172,29878,1963290,9767,539,12625,1425,64,3,2017591,Pollux,8,100,0.753638542061,0.680158441085,0.399243284147,0.987896438718,0.044776119403,0.955223880597,IGH,3.32079197419e-05
839,pollux_rep.seq_sim_rl_50_cov_32_1_24.corrected.fastq.gz,run.pollux.sh,24,98723,73092,25574,1127,29592,13797,291,241905,185425,11768675,52491,3855,70656,22778,446,29,12104355,Pollux,32,50,0.779371711024,0.664941780613,0.386653272584,0.987589065265,0.0610526315789,0.938947368421,IGH,3.92420744435e-05
840,pollux_rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.pollux.sh,19,17816,4537,10573,265,11190,2465,76,46846,67685,4557742,24631,1360,29792,4583,123,6,4685922,Pollux,16,100,0.73318817973,0.663188320596,0.360825859006,0.987091317898,0.046511627907,0.953488372093,IGH,2.75292674526e-05
841,racer_rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,21,8079,2811,7183,26,3391,335,86,21825,29261,2119523,14222,399,17250,3210,515,7,2184387,Racer,4,50,0.672929650668,0.588503851491,0.202400938298,0.983704300534,0.0134099616858,0.986590038314,IGH,0.000238968644292
842,pollux_rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.pollux.sh,20,16723,4074,9599,288,9139,2201,46,42024,60178,4094099,22751,1203,21224,4062,70,5,4203592,Pollux,16,100,0.725656887217,0.704132734251,0.420745456957,0.988269542179,0.0666666666667,0.933333333333,IGH,1.78418837984e-05
843,racer_rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,20,13963,7357,25719,71,8109,751,183,55970,62924,5443748,48625,848,36866,7128,927,24,5601090,Racer,8,50,0.564092909842,0.588525786116,0.169701207541,0.983147136634,0.0252365930599,0.97476340694,IGH,0.000169788380476
844,pollux_rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.pollux.sh,21,12303,3513,9419,195,7486,2820,26,35736,47812,3475337,23223,1071,22563,5197,36,2,3575241,Pollux,8,100,0.673076652354,0.632668183983,0.282283381432,0.985430344657,0.0526315789474,0.947368421053,IGH,1.06286541243e-05
845,pollux_rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.pollux.sh,22,5792,1525,3308,79,2465,1169,14,14338,19768,1396481,8560,378,7200,2024,17,0,1434428,Pollux,2,100,0.69782547303,0.681843267108,0.372211239763,0.987326655643,0.0,1.0,IGH,1.18514139434e-05
846,pollux_rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.pollux.sh,21,7082,2244,7011,77,4718,1829,22,22961,28505,2226225,17036,737,21163,3373,34,1,2297074,Pollux,16,100,0.625919501109,0.53741445297,0.0871522364463,0.98156654142,0.0285714285714,0.971428571429,IGH,1.52367751322e-05
847,pollux_rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.pollux.sh,22,11598,2821,6241,171,5297,2192,34,28320,40275,2757664,15601,878,14919,3746,48,1,2833132,Pollux,4,100,0.720792469039,0.683322022396,0.386749230439,0.98757840707,0.0204081632653,0.979591836735,IGH,1.7295346634e-05
848,racer_rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,22,7591,1858,3031,19,1655,206,72,14360,22851,1396336,5705,211,9512,2343,438,11,1437407,Racer,2,50,0.800217117243,0.658416412148,0.385067936686,0.98733195306,0.0244988864143,0.975501113586,IGH,0.000312368034941
849,racer_rep.seq_sim_rl_75_cov_16_1_405000.corrected.fastq.gz,run.racer.sh,24,16933,21925,49193,91,11116,807,195,100065,69269,7306287,79978,959,44910,6162,843,18,7508426,Racer,16,50,0.464123231958,0.575605986322,0.121925398835,0.982306235889,0.0209059233449,0.979094076655,IGH,0.000114671170762
850,pollux_rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.pollux.sh,23,2948,747,1642,43,1181,579,6,7140,9808,696261,4241,181,2842,909,7,1,714250,Pollux,1,100,0.698127980639,0.723357179733,0.431133888533,0.988547411337,0.125,0.875,IGH,1.1200560028e-05
851,racer_rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,22,9743,3644,10348,33,4175,385,94,28328,36576,2753415,19738,452,20497,3726,559,7,2834970,Racer,4,50,0.649501012182,0.601588841922,0.219359306744,0.984136653635,0.0123674911661,0.987632508834,IGH,0.000199649379006
852,racer_rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,23,4838,912,740,7,593,90,24,7180,12836,699864,1418,78,3283,883,162,5,718529,Racer,1,50,0.900519152519,0.754970003529,0.608250315701,0.991894494826,0.0299401197605,0.97005988024,IGH,0.000232419289966
