,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
30,bfc_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.bfc.sh,12,168,24846,16547,38,5101,0,0,46700,897,4634441,22474,160,12028,0,0,0,4670000,Bfc,1X,100,0.0383808994052,0.0694003868472,-0.476274014805,0.992577730193,T1,0.0,
31,bfc_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.bfc.sh,14,196,21280,14150,41,11033,0,0,46700,1241,4626921,22140,150,19548,0,0,0,4670000,Bfc,1X,100,0.053077284975,0.059695031026,-0.782986185364,0.99104111349,T1,0.0,
37,bfc_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.bfc.sh,16,261,18808,12274,61,15296,0,0,46700,1370,4623142,21799,156,23533,0,0,0,4670000,Bfc,2X,100,0.0591307350339,0.0550134521945,-0.956579912815,0.990259528908,T1,0.0,
39,bfc_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.bfc.sh,12,202,21045,13866,70,11517,0,0,46700,917,4619208,22106,302,27467,0,0,0,4670000,Bfc,2X,100,0.0398297354819,0.0323069334837,-1.15319463146,0.98932012848,T1,0.0,
40,bfc_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.bfc.sh,16,184,21564,14293,42,10617,0,0,46700,1238,4628012,22174,119,18457,0,0,0,4670000,Bfc,1X,100,0.052878865539,0.0628585935517,-0.735477532889,0.991274089936,T1,0.0,
42,bfc_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.bfc.sh,12,354,13392,7949,172,24833,0,0,46700,1177,4595595,21380,625,51223,0,0,0,4670000,Bfc,4X,100,0.0521789245024,0.0224618320611,-2.21864609656,0.984319486081,T1,0.0,
43,bfc_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.bfc.sh,18,148,24883,16556,15,5098,0,0,46700,1042,4634461,22397,92,12008,0,0,0,4670000,Bfc,1X,100,0.0444558214941,0.079846743295,-0.467852724092,0.992613062099,T1,0.0,
44,bfc_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.bfc.sh,16,624,19910,12238,47,13881,0,0,46700,1976,4624589,21046,160,22229,0,0,0,4670000,Bfc,4X,100,0.0858309443141,0.0816360256145,-0.879723742507,0.990699143469,T1,0.0,
46,bfc_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.bfc.sh,18,220,24206,15855,21,6398,0,0,46700,1253,4633186,21980,92,13489,0,0,0,4670000,Bfc,2X,100,0.053931907201,0.0849952516619,-0.52666465803,0.992385224839,T1,0.0,
47,bfc_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.bfc.sh,19,165,25003,16684,14,4834,0,0,46700,1117,4634625,22320,94,11844,0,0,0,4670000,Bfc,1X,100,0.0476596834066,0.0861816217884,-0.457695097495,0.992664239829,T1,0.0,
48,bfc_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.bfc.sh,12,401,17905,9618,301,18475,0,0,46700,966,4617902,21574,600,28958,0,0,0,4670000,Bfc,8X,100,0.0428571428571,0.0322817805106,-1.24188110027,0.989050963597,T1,0.0,
49,bfc_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.bfc.sh,14,638,24255,15304,40,6463,0,0,46700,1959,4633158,21043,180,13660,0,0,0,4670000,Bfc,4X,100,0.0851665072602,0.125424162879,-0.508694896096,0.992530406852,T1,0.0,
53,bfc_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.bfc.sh,18,579,22927,14533,22,8639,0,0,46700,1839,4630982,21236,107,15836,0,0,0,4670000,Bfc,4X,100,0.0796966413868,0.104045261669,-0.606587215601,0.99203875803,T1,0.0,
54,bfc_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.bfc.sh,19,266,24729,16081,18,5606,0,0,46700,1343,4633825,21893,89,12850,0,0,0,4670000,Bfc,2X,100,0.057798244104,0.094624110477,-0.495222929936,0.992541327623,T1,0.0,
58,bfc_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.bfc.sh,14,1275,22705,13799,84,8837,0,0,46700,3057,4630016,19825,258,16844,0,0,0,4670000,Bfc,8X,100,0.133598461673,0.153610371338,-0.602526002972,0.992092719486,T1,0.0,
59,bfc_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.bfc.sh,19,729,23949,15072,26,6924,0,0,46700,2076,4632321,20992,114,14497,0,0,0,4670000,Bfc,4X,100,0.0899947979886,0.125263983588,-0.538451534593,0.992376231263,T1,0.0,
60,bfc_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.bfc.sh,20,129,25409,16924,14,4224,0,0,46700,987,4636004,22469,75,10465,0,0,0,4670000,Bfc,1X,100,0.0420787858117,0.0861858190709,-0.404075716235,0.992931691649,T1,0.0,
63,bfc_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.bfc.sh,21,134,25446,16905,10,4205,0,0,46700,1032,4635893,22429,70,10576,0,0,0,4670000,Bfc,1X,100,0.0439878948041,0.0889042039972,-0.40680277908,0.992917558887,T1,0.0,
64,bfc_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.bfc.sh,16,1744,22732,12915,59,9250,0,0,46700,3660,4629910,19297,183,16950,0,0,0,4670000,Bfc,8X,100,0.159428496755,0.177583697234,-0.578908393954,0.992199143469,T1,0.0,
68,bfc_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.bfc.sh,20,188,25226,16543,15,4728,0,0,46700,1108,4635454,22135,82,11221,0,0,0,4670000,Bfc,2X,100,0.0476702663167,0.0898694135777,-0.435098739405,0.992839828694,T1,0.0,
72,bfc_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.bfc.sh,18,1572,22675,13274,38,9141,0,0,46700,3333,4631310,19668,139,15550,0,0,0,4670000,Bfc,8X,100,0.144906743185,0.176507970132,-0.53115081953,0.992428907923,T1,0.0,
74,bfc_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.bfc.sh,16,4448,22804,10289,88,9071,0,0,46700,7807,4631573,15341,221,15058,0,0,0,4670000,Bfc,16X,100,0.337264558493,0.341438880385,-0.313245204769,0.993443254818,T1,0.0,
76,bfc_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.bfc.sh,20,494,24960,15885,22,5339,0,0,46700,1616,4634996,21449,117,11822,0,0,0,4670000,Bfc,4X,100,0.070062865814,0.120255990475,-0.44248861912,0.992850535332,T1,0.0,
78,bfc_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.bfc.sh,20,1287,24638,14837,24,5914,0,0,46700,2882,4635060,20149,109,11800,0,0,0,4670000,Bfc,8X,100,0.125135686683,0.196294782727,-0.387217228952,0.993135331906,T1,0.0,
79,bfc_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.bfc.sh,21,241,25311,16488,8,4652,0,0,46700,1236,4635206,22009,80,11469,0,0,0,4670000,Bfc,2X,100,0.0531727253173,0.0972845336482,-0.440223704022,0.992814132762,T1,0.0,
81,bfc_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.bfc.sh,19,2142,23743,13338,38,7439,0,0,46700,4086,4632835,18906,148,14025,0,0,0,4670000,Bfc,8X,100,0.177713987474,0.225608746066,-0.432280793319,0.992916702355,T1,0.0,
85,bfc_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.bfc.sh,21,655,25057,15809,17,5162,0,0,46700,1860,4634842,21230,92,11976,0,0,0,4670000,Bfc,4X,100,0.0805543525336,0.134431916739,-0.438111736683,0.992869807281,T1,0.0,
88,bfc_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.bfc.sh,22,126,25696,17053,6,3819,0,0,46700,905,4636933,22563,63,9536,0,0,0,4670000,Bfc,1X,100,0.038563149821,0.0866775213102,-0.367777399011,0.993113062099,T1,0.0,
89,bfc_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.bfc.sh,18,4607,24200,11020,54,6819,0,0,46700,7638,4635178,15572,159,11453,0,0,0,4670000,Bfc,16X,100,0.329082292115,0.400083809125,-0.164368806549,0.994179014989,T1,0.0,
92,bfc_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.bfc.sh,12,362,24783,13889,296,7370,0,0,46700,693,4637116,22273,403,9515,0,0,0,4670000,Bfc,16X,100,0.0301750413655,0.0678879310345,-0.384133066272,0.993106852248,T1,0.0,
94,bfc_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.bfc.sh,23,132,25548,17003,6,4011,0,0,46700,987,4636362,22476,68,10107,0,0,0,4670000,Bfc,1X,100,0.0420662319396,0.0889670091942,-0.388697097558,0.993008351178,T1,0.0,
97,bfc_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.bfc.sh,21,1949,24925,14329,33,5464,0,0,46700,3754,4635409,19261,125,11451,0,0,0,4670000,Bfc,8X,100,0.163111014556,0.246892469582,-0.33443406474,0.993396788009,T1,0.0,
98,bfc_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.bfc.sh,22,193,25592,16694,6,4215,0,0,46700,1069,4636450,22179,77,10225,0,0,0,4670000,Bfc,2X,100,0.0459824501032,0.0946520276253,-0.393840330351,0.993044753747,T1,0.0,
99,bfc_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.bfc.sh,22,440,25348,16240,10,4662,0,0,46700,1493,4636241,21602,87,10577,0,0,0,4670000,Bfc,4X,100,0.0646460272786,0.123695111848,-0.393331890019,0.993090792291,T1,0.0,
103,bfc_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.bfc.sh,14,2992,19783,9384,175,14366,0,0,46700,6100,4621799,16755,514,24832,0,0,0,4670000,Bfc,16X,100,0.266900021877,0.197206776154,-0.819601837672,0.990984796574,T1,0.0,
106,bfc_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.bfc.sh,16,9843,24272,5205,146,7234,0,0,46700,14982,4636688,8143,275,9912,0,0,0,4670000,Bfc,32X,100,0.64787027027,0.601831766691,0.219243243243,0.996074946467,T1,0.0,
107,bfc_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.bfc.sh,22,1230,25252,15267,18,4933,0,0,46700,2722,4636609,20338,80,10251,0,0,0,4670000,Bfc,8X,100,0.118039895924,0.209820396208,-0.326496097138,0.993432762313,T1,0.0,
108,bfc_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.bfc.sh,23,244,25504,16611,10,4331,0,0,46700,1185,4636122,22067,73,10553,0,0,0,4670000,Bfc,2X,100,0.0509633579907,0.100954165957,-0.402890073972,0.992999357602,T1,0.0,
112,bfc_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.bfc.sh,24,100,25893,17206,3,3498,0,0,46700,832,4637755,22639,60,8714,0,0,0,4670000,Bfc,1X,100,0.0354479996592,0.0871569243662,-0.335818669848,0.993273447537,T1,0.0,
113,bfc_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.bfc.sh,24,164,25800,16854,10,3872,0,0,46700,920,4637182,22335,70,9493,0,0,0,4670000,Bfc,2X,100,0.0395613846485,0.0883510995871,-0.368651902817,0.993169593148,T1,0.0,
118,bfc_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.bfc.sh,23,639,25334,15988,14,4725,0,0,46700,1794,4635775,21297,91,11043,0,0,0,4670000,Bfc,4X,100,0.0776926075094,0.13975227857,-0.400545667143,0.993055460385,T1,0.0,
120,bfc_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.bfc.sh,26,104,26115,17346,3,3132,0,0,46700,736,4638835,22748,47,7634,0,0,0,4670000,Bfc,1X,100,0.0313404871402,0.0879330943847,-0.293731902572,0.993484154176,T1,0.0,
121,bfc_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.bfc.sh,19,13847,27183,3327,101,2242,0,0,46700,18807,4643634,4456,137,2966,0,0,0,4670000,Bfc,32X,100,0.808451188583,0.863776236623,0.680952585651,0.99838137045,T1,0.0,
122,bfc_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.bfc.sh,20,4028,25128,12243,45,5256,0,0,46700,6742,4637536,16497,130,9095,0,0,0,4670000,Bfc,16X,100,0.29011575369,0.425711940393,-0.101252205344,0.994492077088,T1,0.0,
125,bfc_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.bfc.sh,19,6490,24950,9611,78,5571,0,0,46700,9978,4637010,13226,165,9621,0,0,0,4670000,Bfc,16X,100,0.430012066885,0.509107607531,0.0153852784003,0.995072376874,T1,0.0,
127,bfc_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.bfc.sh,23,1877,25295,14606,20,4902,0,0,46700,3629,4636459,19406,105,10401,0,0,0,4670000,Bfc,8X,100,0.157542869546,0.258660014255,-0.293987410462,0.993594860814,T1,0.0,
129,bfc_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.bfc.sh,26,181,26011,16968,7,3533,0,0,46700,913,4638206,22355,57,8469,0,0,0,4670000,Bfc,2X,100,0.0392384390579,0.0973140055425,-0.324737837373,0.993387366167,T1,0.0,
130,bfc_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.bfc.sh,12,386,27790,15901,236,2387,0,0,46700,622,4643926,22508,270,2674,0,0,0,4670000,Bfc,32X,100,0.0268914829226,0.188713592233,-0.0887159533074,0.994549892934,T1,0.0,
132,bfc_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.bfc.sh,28,93,26325,17474,6,2802,0,0,46700,638,4639834,22851,42,6635,0,0,0,4670000,Bfc,1X,100,0.0271616501341,0.0877217104359,-0.255310996637,0.993677087794,T1,0.0,
133,bfc_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.bfc.sh,24,403,25669,16393,11,4224,0,0,46700,1398,4637249,21709,75,9569,0,0,0,4670000,Bfc,4X,100,0.0605011468386,0.127473329078,-0.353615787424,0.993286295503,T1,0.0,
134,bfc_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.bfc.sh,28,151,26222,17189,4,3134,0,0,46700,814,4639175,22465,46,7500,0,0,0,4670000,Bfc,2X,100,0.0349671377636,0.0979071445754,-0.287211649985,0.99357366167,T1,0.0,
135,bfc_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.bfc.sh,14,5518,23829,6869,245,10239,0,0,46700,9158,4632035,13747,495,14565,0,0,0,4670000,Bfc,32X,100,0.399825365641,0.386038865236,-0.236061995198,0.993831477516,T1,0.0,
136,bfc_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.bfc.sh,21,6033,25615,10505,55,4492,0,0,46700,9310,4638713,13933,126,7918,0,0,0,4670000,Bfc,16X,100,0.400550703438,0.540399349896,0.0598889988384,0.995294004283,T1,0.0,
137,bfc_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.bfc.sh,22,3852,25495,12771,44,4538,0,0,46700,6384,4638527,16853,132,8104,0,0,0,4670000,Bfc,16X,100,0.274734260016,0.440640530094,-0.0740198820846,0.994627623126,T1,0.0,
139,bfc_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.bfc.sh,24,1169,25488,15515,13,4515,0,0,46700,2604,4637413,20454,82,9447,0,0,0,4670000,Bfc,8X,100,0.112932604736,0.216081652975,-0.29677335415,0.993579657388,T1,0.0,
140,bfc_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.bfc.sh,26,422,25807,16551,12,3908,0,0,46700,1335,4637757,21785,62,9061,0,0,0,4670000,Bfc,4X,100,0.0577422145329,0.128414774913,-0.334169550173,0.993381584582,T1,0.0,
141,bfc_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.bfc.sh,30,92,26553,17667,4,2384,0,0,46700,562,4640768,22942,27,5701,0,0,0,4670000,Bfc,1X,100,0.0239108236896,0.0897333546224,-0.218643635126,0.993860813704,T1,0.0,
142,bfc_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.bfc.sh,18,10403,26069,5975,91,4162,0,0,46700,15132,4640951,8092,176,5649,0,0,0,4670000,Bfc,32X,100,0.651567344127,0.728165150859,0.408327592146,0.997019914347,T1,0.0,
143,bfc_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.bfc.sh,26,1172,25709,15714,14,4091,0,0,46700,2492,4638151,20573,75,8709,0,0,0,4670000,Bfc,8X,100,0.108042488619,0.222480135702,-0.269542597008,0.993713704497,T1,0.0,
144,bfc_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.bfc.sh,28,393,26113,16737,9,3448,0,0,46700,1219,4638814,21904,59,8004,0,0,0,4670000,Bfc,4X,100,0.0527180729144,0.13216957606,-0.293430783203,0.993583083512,T1,0.0,
145,bfc_t1_wgsim_rl__cov_1.1_32.corrected.fastq.gz,run.bfc.sh,32,79,26682,17726,5,2208,0,0,46700,498,4641355,23001,32,5114,0,0,0,4670000,Bfc,1X,100,0.0211923911656,0.0887384176764,-0.196433890804,0.993972805139,T1,0.0,
146,bfc_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.bfc.sh,23,5861,25837,10845,43,4114,0,0,46700,9007,4639137,14248,114,7494,0,0,0,4670000,Bfc,16X,100,0.387314556009,0.545845706321,0.0650612771447,0.995319914347,T1,0.0,
150,bfc_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.bfc.sh,30,380,26373,16903,5,3039,0,0,46700,1142,4639747,21984,56,7071,0,0,0,4670000,Bfc,4X,100,0.0493816483612,0.139047850968,-0.256378102569,0.993766381156,T1,0.0,
151,bfc_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.bfc.sh,30,137,26471,17325,4,2763,0,0,46700,723,4639942,22563,39,6733,0,0,0,4670000,Bfc,2X,100,0.031048698789,0.0969688841202,-0.258094992699,0.993718415418,T1,0.0,
152,bfc_t1_wgsim_rl__cov_2.1_32.corrected.fastq.gz,run.bfc.sh,32,137,26587,17419,1,2556,0,0,46700,667,4640576,22625,33,6099,0,0,0,4670000,Bfc,2X,100,0.0286364416967,0.0985811409991,-0.233213120385,0.993842184154,T1,0.0,
153,bless_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.bless.sh,12,110,28320,14227,7,3743,293,42090,46700,761,3878051,18353,82,13350,3068,752321,4335,4670321,Bless,1X,100,0.0398137490844,0.044298271145,-0.81913780475,0.83129525035,T1,0.162013703127,0.00576216801073
154,bfc_t1_wgsim_rl__cov_4.1_32.corrected.fastq.gz,run.bfc.sh,32,372,26516,17031,4,2777,0,0,46700,1057,4640157,22088,37,6661,0,0,0,4670000,Bfc,4X,100,0.0456686109311,0.136952578388,-0.242125729099,0.993835974304,T1,0.0,
155,bless_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.bless.sh,12,97,28407,13928,6,3956,306,41395,46700,720,3836033,18080,73,13564,3359,794035,4452,4670316,Bless,2X,100,0.0382978723404,0.0408093861588,-0.861861702128,0.822302793223,T1,0.170970658088,0.00560680574534
156,bfc_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.bfc.sh,28,1111,25983,15903,15,3688,0,0,46700,2304,4638988,20769,67,7872,0,0,0,4670000,Bfc,8X,100,0.0998569756859,0.22641509434,-0.241321024574,0.99385267666,T1,0.0,
157,bless_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.bless.sh,12,115,29021,13139,4,4079,342,40070,46700,593,3677816,17206,65,12891,3494,953021,5318,4670404,Bless,4X,100,0.0333164784538,0.0349275533043,-0.887240856228,0.788497575393,T1,0.205194026041,0.00558014986029
158,bfc_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.bfc.sh,21,13637,27289,3696,95,1983,0,0,46700,18480,4643936,4802,118,2664,0,0,0,4670000,Bfc,32X,100,0.793746241732,0.874006810443,0.679323082209,0.998376017131,T1,0.0,
159,bfc_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.bfc.sh,30,1034,26232,16152,10,3272,0,0,46700,2132,4639857,20948,60,7003,0,0,0,4670000,Bfc,8X,100,0.0923743500867,0.233388067871,-0.211048526863,0.994001927195,T1,0.0,
160,bless_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.bless.sh,14,99,28709,14578,5,3109,200,43629,46700,744,3880815,18490,82,11247,2308,752290,4215,4670191,Bless,1X,100,0.0386815015077,0.0520316106021,-0.666060101903,0.83188576195,T1,0.161985880235,0.00560289250156
161,bfc_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.bfc.sh,24,3638,25787,13125,35,4115,0,0,46700,6047,4639284,17216,106,7347,0,0,0,4670000,Bfc,16X,100,0.25994067833,0.451470807824,-0.0558827322357,0.994717558887,T1,0.0,
162,bless_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.bless.sh,16,72,29018,14572,3,2826,209,44052,46700,759,3829238,18282,79,12186,2389,802878,4411,4670222,Bless,1X,100,0.0398613518198,0.0494978479197,-0.72559214327,0.820864154163,T1,0.172858806284,0.00549398538757
163,bfc_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.bfc.sh,22,9505,26689,7422,62,3022,0,0,46700,13793,4642333,9471,136,4267,0,0,0,4670000,Bfc,32X,100,0.592890302613,0.76373200443,0.409473865199,0.997029122056,T1,0.0,
164,bless_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.bless.sh,14,96,28698,14521,1,3164,220,43452,46700,709,3875408,18366,72,12184,2550,756740,4178,4670207,Bless,2X,100,0.0371690694626,0.045910768633,-0.735255570118,0.830710010589,T1,0.162930251272,0.00552105082327
165,bfc_t1_wgsim_rl__cov_8.1_32.corrected.fastq.gz,run.bfc.sh,32,1063,26382,16221,6,3028,0,0,46700,2129,4640365,20964,47,6495,0,0,0,4670000,Bfc,8X,100,0.0921924392673,0.246869202226,-0.189061620404,0.99411006424,T1,0.0,
166,bless_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.bless.sh,12,129,29534,12231,10,4434,362,39576,46700,595,3469411,16138,77,12840,3524,1161447,6330,4670362,Bless,8X,100,0.0355584772605,0.0350846158382,-0.942389290623,0.743992751336,T1,0.250039932665,0.00545009802427
167,bless_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.bless.sh,16,94,28930,14582,3,2892,199,43795,46700,665,3833559,18346,63,10944,1877,800545,4251,4670250,Bless,2X,100,0.0349797485666,0.0493103959662,-0.639419283573,0.821736995657,T1,0.172323965526,0.00531013247225
168,bfc_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.bfc.sh,28,3357,26130,13710,27,3476,0,0,46700,5512,4640190,17760,97,6441,0,0,0,4670000,Bfc,16X,100,0.236851151598,0.461139462896,-0.0399192162255,0.994797002141,T1,0.0,
169,bless_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.bless.sh,14,116,28737,14148,4,3431,264,42989,46700,808,3847701,17965,67,13618,2757,783048,4342,4670306,Bless,4X,100,0.0430405369414,0.047023220625,-0.829222820007,0.824804692021,T1,0.168594948597,0.00554499851861
170,bless_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.bless.sh,14,134,28636,14007,9,3568,346,42273,46700,804,3829949,17907,90,14288,4251,798794,4339,4670422,Bless,8X,100,0.0429693763027,0.0415654241845,-0.94783817006,0.820978323789,T1,0.171961548657,0.00543193864751
171,bless_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.bless.sh,18,62,29435,14498,5,2490,210,44214,46700,700,3765114,18071,58,11351,1859,868439,4702,4670294,Bless,1X,100,0.0372915667785,0.0503235082674,-0.666453571999,0.807146017054,T1,0.186956324377,0.00541431234664
172,bless_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.bless.sh,16,121,28930,14209,3,3220,217,43347,46700,787,3810057,17849,56,12729,2276,822002,4490,4670246,Bless,4X,100,0.0422300922945,0.0498353596758,-0.762931959648,0.816768815172,T1,0.176969692817,0.00546227381442
173,bfc_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.bfc.sh,26,3554,25963,13395,29,3759,0,0,46700,5829,4639859,17451,89,6772,0,0,0,4670000,Bfc,16X,100,0.250386597938,0.462582334735,-0.0405068728522,0.994794004283,T1,0.0,
174,bless_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.bless.sh,18,85,29302,14475,3,2647,188,43995,46700,634,3765083,18069,63,10375,1802,869650,4559,4670235,Bless,2X,100,0.0338983050847,0.0494887206307,-0.617173715447,0.807110695213,T1,0.187187368516,0.00524233887196
175,bless_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.bless.sh,19,55,29820,14568,3,2028,226,44622,46700,508,3727862,18144,62,9589,2257,907027,4817,4670266,Bless,1X,100,0.0272356851812,0.041120284928,-0.607870469655,0.799144948321,T1,0.195244553522,0.00531075701164
176,bfc_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.bfc.sh,30,3182,26355,13993,23,3147,0,0,46700,5169,4640784,18126,74,5847,0,0,0,4670000,Bfc,16X,100,0.221893110109,0.469226579521,-0.0291049581455,0.994850749465,T1,0.0,
177,bless_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.bless.sh,18,111,29317,14201,1,2871,199,43713,46700,716,3759375,17783,57,11301,1702,874714,4626,4670274,Bless,4X,100,0.0387047948538,0.0521903928858,-0.66419806476,0.80590970429,T1,0.188284456115,0.00528858575489
178,bfc_t1_wgsim_rl__cov_16.1_32.corrected.fastq.gz,run.bfc.sh,32,2954,26455,14346,17,2928,0,0,46700,4858,4641230,18451,60,5401,0,0,0,4670000,Bfc,16X,100,0.208417349522,0.473535432303,-0.0232957226822,0.994879657388,T1,0.0,
179,bless_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.bless.sh,14,1893,31680,11990,20,1067,50,13701,46700,2391,4209930,14584,53,1894,165,434662,6341,4670020,Bless,16X,100,0.140854197349,0.537303370787,0.019558173785,0.903218467652,T1,0.0944327861551,0.0145883468074
180,bless_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.bless.sh,16,118,28963,14116,8,3243,252,43066,46700,784,3799128,17833,73,12443,2512,833064,4450,4670287,Bless,8X,100,0.0421120481281,0.0498125675075,-0.761186012784,0.814411647899,T1,0.179328165485,0.00534172644599
181,bfc_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.bfc.sh,23,13445,27330,3921,80,1924,0,0,46700,18226,4643983,5065,109,2617,0,0,0,4670000,Bfc,32X,100,0.782534026019,0.874442258792,0.670173028208,0.998331691649,T1,0.0,
182,bfc_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.bfc.sh,24,9212,26772,7797,58,2861,0,0,46700,13374,4642508,9894,132,4092,0,0,0,4670000,Bfc,32X,100,0.574780814853,0.765716248712,0.398916967509,0.996976873662,T1,0.0,
183,bless_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.bless.sh,18,116,29338,14064,4,2930,248,43444,46700,760,3743989,17639,70,11146,2204,889815,4671,4670294,Bless,8X,100,0.0413065927496,0.053862508859,-0.684276319365,0.802625715794,T1,0.19152670046,0.00524940577536
