,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
30,bfc_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.bfc.sh,23,4517,3088,16419,13,180,3,0,24220,10985,2373084,37558,19,351,6,0,0,2422003,Bfc,4X,100L,0.226294213378,0.968524069829,0.218939908947,0.984337756807,TRA,0.0,
31,bless_TRA.rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.bless.sh,18,18720,3724,1186,7,505,78,1952,24220,44304,2310828,2078,72,2787,739,59321,2108,2422237,Bless,4X,100L,0.955198137208,0.926280577044,0.879177267043,0.973143167162,TRA,0.0253604416083,0.0355354764754
32,bless_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.bless.sh,20,3292,1163,930,3,190,28,1391,5606,8103,504487,1840,24,938,221,43807,1283,560703,Bless,1X,100L,0.814945187569,0.874865039948,0.698380770391,0.916288298595,TRA,0.0804169052065,0.0292875567832
33,bless_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.bless.sh,19,18357,3857,1394,4,518,90,2311,24220,43566,2297182,2528,74,2963,699,72892,2394,2422298,Bless,4X,100L,0.945155551699,0.9224612518,0.865709202933,0.967289611489,TRA,0.0310804038149,0.032843110355
34,bless_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.bless.sh,20,8830,2151,784,3,279,51,1363,12098,20955,1139953,1475,33,1475,313,44174,1587,1209965,Bless,2X,100L,0.934239857334,0.921382403377,0.854525189478,0.960715934914,TRA,0.0378201022344,0.0359261103817
35,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.bfc.sh,20,1917,12766,81817,4,106,0,0,96610,5327,9467354,188149,6,164,0,0,0,9661000,Bfc,16X,100L,0.0275331307242,0.970132944819,0.0266854803697,0.980507297381,TRA,0.0,
36,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.bfc.sh,24,5417,6405,36161,15,336,0,0,48334,14195,4735893,82644,27,641,0,0,0,4833400,Bfc,8X,100L,0.14658350458,0.956794284174,0.139964270593,0.982763272231,TRA,0.0,
37,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.bfc.sh,22,4502,6409,37167,8,248,0,0,48334,11680,4736102,85176,10,432,0,0,0,4833400,Bfc,8X,100L,0.120591393409,0.964332892999,0.11613116379,0.982286175363,TRA,0.0,
38,bless_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.bless.sh,20,18578,3769,1269,5,511,88,2015,24220,44139,2307743,2282,67,2902,703,62379,2074,2422289,Bless,4X,100L,0.950841214106,0.924493130027,0.873182395898,0.971765731557,TRA,0.0266083031381,0.0332483688421
39,bfc_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.bfc.sh,23,4665,6422,37042,11,194,0,0,48334,11549,4736218,85304,13,316,0,0,0,4833400,Bfc,8X,100L,0.119242563472,0.973367045933,0.115979887045,0.982283071958,TRA,0.0,
40,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.bfc.sh,21,1690,12774,82057,6,83,0,0,96610,4548,9467390,188927,7,128,0,0,0,9661000,Bfc,16X,100L,0.0235069130379,0.972626176219,0.0228453288539,0.980430390229,TRA,0.0,
41,bless_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.bless.sh,21,3345,1176,869,3,181,32,1331,5606,8195,505990,1743,22,906,228,42352,1290,560726,Bless,1X,100L,0.824612598108,0.878443563083,0.710505131817,0.919113178272,TRA,0.0778312402136,0.0304590102002
42,bless_TRA.rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.bless.sh,18,20953,7950,19040,4,339,48,9120,48334,53274,4443444,30512,43,1510,475,291256,13037,4833551,Bless,8X,100L,0.635834148903,0.964078249697,0.612142840093,0.932829569627,TRA,0.0629543372978,0.0447613096383
43,bless_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.bless.sh,19,21363,7962,18618,5,337,49,9109,48334,54364,4444309,29463,43,1410,411,290564,12996,4833560,Bless,8X,100L,0.648526131199,0.967589214203,0.626802820094,0.933225448309,TRA,0.0628025720173,0.044726807175
44,bless_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.bless.sh,22,3313,1185,893,3,180,32,1357,5606,8137,505003,1809,28,930,287,43248,1276,560718,Bless,1X,100L,0.818117836316,0.869895231986,0.695757088277,0.917235388119,TRA,0.0794053338755,0.029504254532
45,bless_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.bless.sh,23,3247,1214,943,3,172,27,1417,5606,7945,503502,1931,19,856,158,44943,1355,560709,Bless,1X,100L,0.804475496152,0.886817725193,0.701802349129,0.914352985766,TRA,0.0825704598999,0.0301493002247
46,bless_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.bless.sh,24,3154,1251,1011,4,158,28,1489,5606,7756,501230,2052,20,791,168,47274,1422,560713,Bless,1X,100L,0.790783034258,0.889959839357,0.693005709625,0.910055767034,TRA,0.0868465685654,0.0300799593857
47,bless_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.bless.sh,21,8952,2080,765,6,252,43,1150,12098,21258,1147169,1375,34,1263,237,37221,1383,1209940,Bless,2X,100L,0.939248000707,0.934089111521,0.872973092387,0.966795111857,TRA,0.0319057143329,0.0371564439429
48,bless_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.bless.sh,22,8747,2204,834,3,266,44,1413,12098,20792,1137535,1558,32,1346,271,46764,1668,1209966,Bless,2X,100L,0.93029082774,0.927841492258,0.857941834452,0.958643480333,TRA,0.0400275710227,0.0356684629202
49,bless_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.bless.sh,23,8676,2246,856,3,265,52,1513,12098,20630,1133980,1629,35,1404,314,50240,1756,1209988,Bless,2X,100L,0.926816119323,0.923125111867,0.849633855968,0.955619450569,TRA,0.0429723269983,0.0349522292994
50,bless_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.bless.sh,21,18463,3846,1328,5,491,87,2091,24220,43912,2304264,2411,68,2738,638,66097,2171,2422299,Bless,4X,100L,0.947952421044,0.928607680595,0.875072857976,0.970269341126,TRA,0.0281831433692,0.0328456662178
51,bless_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.bless.sh,24,8773,2200,833,3,244,45,1369,12098,20795,1138995,1607,33,1225,278,45418,1615,1209966,Bless,2X,100L,0.928265333452,0.932594851556,0.861173109544,0.959812173781,TRA,0.0388713401864,0.0355585891056
52,coral_TRA.rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.coral.sh,18,3286,717,1210,5,123,265,6,5606,8433,549153,2807,9,174,450,7,1,561034,Coral,1X,100L,0.750266903915,0.931103014243,0.69475088968,0.993855976386,TRA,1.42593853492e-05,0.142857142857
53,bless_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.bless.sh,24,18457,3852,1396,4,424,87,2013,24220,43732,2307773,2596,56,2370,637,62994,2178,2422336,Bless,4X,100L,0.943964772924,0.935664006504,0.879058021067,0.971632843806,TRA,0.0269046077836,0.034574721402
54,bless_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.bless.sh,23,18085,4016,1554,2,473,90,2439,24220,42941,2292630,2954,63,2727,608,77815,2604,2422342,Bless,4X,100L,0.935635690162,0.927932405567,0.862969822421,0.965216482115,TRA,0.0331988629186,0.0334639850928
55,bless_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.bless.sh,20,21820,8022,18118,4,321,49,9230,48334,55455,4439398,28283,40,1339,375,295583,13088,4833561,Bless,8X,100L,0.662244142444,0.970018716437,0.641775537988,0.932450612212,TRA,0.063859957493,0.0442785951831
56,bless_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.bless.sh,22,18425,3877,1345,5,483,85,2092,24220,43823,2304509,2453,63,2656,615,65950,2223,2422292,Bless,4X,100L,0.946991961276,0.930543168981,0.876307373152,0.97035745675,TRA,0.0281440057598,0.0337073540561
57,coral_TRA.rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.coral.sh,18,7503,1497,2082,3,153,860,7,12098,19067,1185476,4974,6,236,908,6,3,1210676,Coral,2X,100L,0.793103448276,0.943397159962,0.745518073291,0.994936700496,TRA,7.43386339533e-06,0.5
58,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.bfc.sh,24,4010,12769,79640,6,185,0,0,96610,10773,9467205,182700,9,313,0,0,0,9661000,Bfc,16X,100L,0.0556821882123,0.971766191593,0.0540643914138,0.981055584308,TRA,0.0,
59,coral_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.coral.sh,19,3445,709,1005,4,165,278,5,5606,8864,549099,2376,9,227,305,5,1,560886,Coral,1X,100L,0.788612099644,0.943380161771,0.74128113879,0.994790375924,TRA,1.06973609611e-05,0.2
60,coral_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.coral.sh,19,8224,1584,1831,5,248,206,12,12098,19605,1185354,4433,8,327,229,11,4,1209971,Coral,2X,100L,0.815583659206,0.972422002877,0.792453615109,0.995861044144,TRA,1.23969913329e-05,0.363636363636
61,coral_TRA.rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.coral.sh,18,16256,2985,4043,8,502,426,23,24220,38697,2372352,9840,19,1014,478,18,6,2422424,Coral,4X,100L,0.797268063539,0.96287541367,0.766528627645,0.995306755482,TRA,9.90743156442e-06,0.333333333333
62,bless_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.bless.sh,22,22815,8098,17037,7,326,51,9385,48334,57733,4436245,25878,52,1552,418,298478,13203,4833559,Bless,8X,100L,0.690495269761,0.967003333166,0.666933776656,0.932291722852,TRA,0.0644827134623,0.0442344159369
63,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.bfc.sh,22,2774,12766,80903,3,164,0,0,96610,7746,9467242,185727,9,276,0,0,0,9661000,Bfc,16X,100L,0.0400365942535,0.965594614809,0.03861003861,0.980746092537,TRA,0.0,
64,bless_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.bless.sh,24,22821,7986,17155,5,312,55,9506,48334,57749,4431509,25823,45,1473,516,303231,13249,4833595,Bless,8X,100L,0.691008950366,0.966704610131,0.6672091131,0.931314474106,TRA,0.0654750760045,0.0436927622835
65,bless_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.bless.sh,23,22449,7934,17582,6,312,51,9346,48334,56945,4436187,26746,44,1493,443,298585,13131,4833574,Bless,8X,100L,0.68041963891,0.967120123639,0.65728692452,0.932099394184,TRA,0.0644897543722,0.0439774268634
66,bless_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.bless.sh,21,20692,7858,19409,5,316,54,8971,48334,53306,4442297,30529,47,1449,496,292466,12984,4833574,Bless,8X,100L,0.635844217809,0.964797017249,0.612643883819,0.932583563423,TRA,0.0631934051284,0.044394904023
67,coral_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.coral.sh,19,15488,2772,3451,10,528,1971,26,24220,39992,2372298,8542,24,1073,2043,23,6,2424001,Coral,4X,100L,0.823999670334,0.927716433145,0.759797255532,0.99517119466,TRA,1.19636914341e-05,0.260869565217
68,bless_TRA.rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.bless.sh,18,41646,15450,38638,6,805,65,15829,96610,106501,8950323,63224,79,3165,508,513691,23678,9661169,Bless,16X,100L,0.627491530417,0.966661825839,0.605850640742,0.939749152554,TRA,0.0556215298583,0.0460938579808
69,coral_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.coral.sh,20,3440,694,967,3,223,279,7,5606,8957,549026,2284,7,303,459,6,2,561044,Coral,1X,100L,0.796815229962,0.921596872106,0.729027666578,0.994547645274,TRA,1.42591311911e-05,0.333333333333
70,bfc_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.bfc.sh,23,2588,12769,81150,6,97,0,0,96610,6848,9467370,186626,8,148,0,0,0,9661000,Bfc,16X,100L,0.0353949367874,0.978845054317,0.0346299761208,0.980666390643,TRA,0.0,
71,coral_TRA.rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.coral.sh,18,22190,6003,16491,25,881,2744,50,48334,69265,4734951,27537,46,1340,2855,35,18,4836047,Coral,8X,100L,0.715532736927,0.942894092023,0.672196855437,0.993421668894,TRA,1.09593641253e-05,0.514285714286
72,coral_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.coral.sh,20,7845,1471,1675,8,333,766,13,12098,19928,1185214,4106,12,466,788,15,4,1210533,Coral,2X,100L,0.829158691853,0.940798791427,0.776982607972,0.995549879433,TRA,1.56955655071e-05,0.266666666667
73,bless_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.bless.sh,19,41795,15339,38631,4,772,69,15649,96610,107358,8955070,62783,80,3046,533,509057,23261,9661188,Bless,16X,100L,0.630994292969,0.967738446145,0.609958798879,0.940288093072,TRA,0.0550986069208,0.0456942935663
