EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
bfc_SRR1543964_raw_21.corrected.fastq.gz,run.bfc.sh,21,4041,39832,2521,198,108,0,0,46700,8430,11100972,4874,211,114,0,0,0,11114601
bfc_SRR1543965_raw_18.corrected.fastq.gz,run.bfc.sh,18,2375,39991,4120,144,70,0,0,46700,4959,11102819,6594,148,80,0,0,0,11114600
bfc_SRR1543965_raw_26.corrected.fastq.gz,run.bfc.sh,26,2671,39991,3876,100,62,0,0,46700,5325,11102825,6270,106,74,0,0,0,11114600
bfc_SRR1543965_raw_16.corrected.fastq.gz,run.bfc.sh,16,2236,39983,4252,153,76,0,0,46700,4751,11102802,6794,156,97,0,0,0,11114600
bfc_SRR1543964_raw_18.corrected.fastq.gz,run.bfc.sh,18,2304,39831,4256,159,150,0,0,46700,5118,11100925,8230,167,161,0,0,0,11114601
bfc_SRR1543965_raw_19.corrected.fastq.gz,run.bfc.sh,19,3833,39991,2660,190,26,0,0,46700,7528,11102869,3977,196,30,0,0,0,11114600
bfc_SRR1543964_raw_20.corrected.fastq.gz,run.bfc.sh,20,2355,39832,4238,131,144,0,0,46700,5170,11100931,8205,140,155,0,0,0,11114601
bfc_SRR1543964_raw_23.corrected.fastq.gz,run.bfc.sh,23,4166,39833,2420,178,102,1,1,46700,8533,11100976,4799,183,109,1,1,0,11114602
bfc_SRR1543964_raw_22.corrected.fastq.gz,run.bfc.sh,22,2552,39833,4016,142,157,0,0,46700,5451,11100920,7921,143,166,0,0,0,11114601
bfc_SRR1543965_raw_28.corrected.fastq.gz,run.bfc.sh,28,2745,39954,3754,116,131,0,0,46700,5454,11102747,6127,120,152,0,0,0,11114600
bfc_SRR1543965_raw_23.corrected.fastq.gz,run.bfc.sh,23,4034,39991,2464,174,37,0,0,46700,7776,11102852,3747,178,47,0,0,0,11114600
bfc_SRR1543965_raw_20.corrected.fastq.gz,run.bfc.sh,20,2465,39991,4021,149,74,0,0,46700,5115,11102813,6433,153,86,0,0,0,11114600
bfc_SRR1543964_raw_24.corrected.fastq.gz,run.bfc.sh,24,2540,39833,4038,129,160,0,0,46700,5476,11100915,7905,134,171,0,0,0,11114601
bfc_SRR1543964_raw_14.corrected.fastq.gz,run.bfc.sh,14,1896,39813,4628,190,173,0,0,46700,4533,11100883,8770,212,203,0,0,0,11114601
bfc_SRR1543964_raw_19.corrected.fastq.gz,run.bfc.sh,19,3941,39832,2610,216,101,0,0,46700,8302,11100980,4988,225,106,0,0,0,11114601
bfc_SRR1543965_raw_21.corrected.fastq.gz,run.bfc.sh,21,3918,39991,2575,183,33,0,0,46700,7655,11102861,3858,188,38,0,0,0,11114600
bfc_SRR1543966_raw_14.corrected.fastq.gz,run.bfc.sh,14,1835,41379,2964,140,382,0,0,46700,3621,11105652,4764,156,407,0,0,0,11114600
bfc_SRR1543964_raw_26.corrected.fastq.gz,run.bfc.sh,26,2553,39833,4005,134,175,0,0,46700,5512,11100903,7866,137,183,0,0,0,11114601
bfc_SRR1543966_raw_16.corrected.fastq.gz,run.bfc.sh,16,1923,41379,2920,106,372,0,0,46700,3864,11105665,4565,112,394,0,0,0,11114600
bfc_SRR1543965_raw_24.corrected.fastq.gz,run.bfc.sh,24,2595,39991,3910,133,71,0,0,46700,5232,11102814,6332,137,85,0,0,0,11114600
bfc_SRR1543965_raw_14.corrected.fastq.gz,run.bfc.sh,14,2098,39960,4351,159,132,0,0,46700,4486,11102727,7050,165,172,0,0,0,11114600
bfc_SRR1543964_raw_16.corrected.fastq.gz,run.bfc.sh,16,2158,39831,4396,166,149,0,0,46700,4806,11100917,8533,176,169,0,0,0,11114601
bfc_SRR1543966_raw_20.corrected.fastq.gz,run.bfc.sh,20,2069,41379,2796,85,371,0,0,46700,4009,11105671,4444,88,388,0,0,0,11114600
bfc_SRR1543966_raw_19.corrected.fastq.gz,run.bfc.sh,19,3208,41379,1651,119,343,0,0,46700,5923,11105709,2494,124,350,0,0,0,11114600
bfc_SRR1543964_raw_28.corrected.fastq.gz,run.bfc.sh,28,2633,39813,3909,140,205,0,0,46700,5628,11100876,7741,146,210,0,0,0,11114601
bfc_SRR1543966_raw_18.corrected.fastq.gz,run.bfc.sh,18,2061,41379,2779,105,376,0,0,46700,3970,11105666,4456,115,393,0,0,0,11114600
bfc_SRR1543965_raw_22.corrected.fastq.gz,run.bfc.sh,22,2535,39991,3978,127,69,0,0,46700,5141,11102813,6430,130,86,0,0,0,11114600
bfc_SRR1543966_raw_22.corrected.fastq.gz,run.bfc.sh,22,2267,41379,2605,78,371,0,0,46700,4286,11105678,4174,81,381,0,0,0,11114600
bfc_SRR1543966_raw_23.corrected.fastq.gz,run.bfc.sh,23,3370,41379,1509,100,342,0,0,46700,6151,11105710,2286,104,349,0,0,0,11114600
bfc_SRR1543967_raw_19.corrected.fastq.gz,run.bfc.sh,19,3269,40990,1458,129,854,0,0,46700,6076,11105260,2254,134,876,0,0,0,11114600
bfc_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.bfc.sh,12,168,24846,16547,38,5101,0,0,46700,897,4634441,22474,160,12028,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.bfc.sh,14,196,21280,14150,41,11033,0,0,46700,1241,4626921,22140,150,19548,0,0,0,4670000
bfc_SRR1543967_raw_14.corrected.fastq.gz,run.bfc.sh,14,1814,40977,2849,127,933,0,0,46700,3716,11105163,4609,139,973,0,0,0,11114600
bfc_SRR1543967_raw_16.corrected.fastq.gz,run.bfc.sh,16,1954,40989,2772,98,887,0,0,46700,3899,11105223,4462,103,913,0,0,0,11114600
bfc_SRR1543966_raw_28.corrected.fastq.gz,run.bfc.sh,28,2401,41335,2437,78,449,0,0,46700,4499,11105599,3961,81,460,0,0,0,11114600
bfc_SRR1543967_raw_18.corrected.fastq.gz,run.bfc.sh,18,2027,40991,2701,101,880,0,0,46700,4097,11105227,4261,106,909,0,0,0,11114600
bfc_SRR1543966_raw_21.corrected.fastq.gz,run.bfc.sh,21,3275,41379,1608,94,344,0,0,46700,6042,11105708,2402,97,351,0,0,0,11114600
bfc_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.bfc.sh,16,261,18808,12274,61,15296,0,0,46700,1370,4623142,21799,156,23533,0,0,0,4670000
bfc_SRR1543966_raw_24.corrected.fastq.gz,run.bfc.sh,24,2331,41379,2531,86,373,0,0,46700,4328,11105674,4124,89,385,0,0,0,11114600
bfc_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.bfc.sh,12,202,21045,13866,70,11517,0,0,46700,917,4619208,22106,302,27467,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.bfc.sh,16,184,21564,14293,42,10617,0,0,46700,1238,4628012,22174,119,18457,0,0,0,4670000
bfc_SRR1543966_raw_26.corrected.fastq.gz,run.bfc.sh,26,2299,41379,2564,91,367,0,0,46700,4386,11105681,4062,93,378,0,0,0,11114600
bfc_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.bfc.sh,12,354,13392,7949,172,24833,0,0,46700,1177,4595595,21380,625,51223,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.bfc.sh,18,148,24883,16556,15,5098,0,0,46700,1042,4634461,22397,92,12008,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.bfc.sh,16,624,19910,12238,47,13881,0,0,46700,1976,4624589,21046,160,22229,0,0,0,4670000
bfc_SRR1543967_raw_20.corrected.fastq.gz,run.bfc.sh,20,2114,40991,2611,96,888,0,0,46700,4223,11105220,4136,105,916,0,0,0,11114600
bfc_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.bfc.sh,18,220,24206,15855,21,6398,0,0,46700,1253,4633186,21980,92,13489,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.bfc.sh,19,165,25003,16684,14,4834,0,0,46700,1117,4634625,22320,94,11844,0,0,0,4670000
bfc_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.bfc.sh,12,401,17905,9618,301,18475,0,0,46700,966,4617902,21574,600,28958,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.bfc.sh,14,638,24255,15304,40,6463,0,0,46700,1959,4633158,21043,180,13660,0,0,0,4670000
bfc_SRR1543967_raw_21.corrected.fastq.gz,run.bfc.sh,21,3307,40990,1424,122,857,0,0,46700,6115,11105256,2219,130,880,0,0,0,11114600
bfc_SRR1543968_raw_14.corrected.fastq.gz,run.bfc.sh,14,1960,41279,3231,106,124,0,0,46700,4213,11104625,5482,118,162,0,0,0,11114600
bfc_SRR1543967_raw_26.corrected.fastq.gz,run.bfc.sh,26,2342,41233,2420,78,627,0,0,46700,4476,11105492,3904,84,644,0,0,0,11114600
bfc_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.bfc.sh,18,579,22927,14533,22,8639,0,0,46700,1839,4630982,21236,107,15836,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.bfc.sh,19,266,24729,16081,18,5606,0,0,46700,1343,4633825,21893,89,12850,0,0,0,4670000
bfc_SRR1543967_raw_24.corrected.fastq.gz,run.bfc.sh,24,2317,41234,2435,82,632,0,0,46700,4387,11105483,3990,87,653,0,0,0,11114600
bfc_SRR1543967_raw_28.corrected.fastq.gz,run.bfc.sh,28,2401,41170,2307,74,748,0,0,46700,4603,11105368,3782,79,768,0,0,0,11114600
bfc_SRR1543968_raw_19.corrected.fastq.gz,run.bfc.sh,19,3540,41321,1684,138,17,0,0,46700,6808,11104757,2863,142,30,0,0,0,11114600
bfc_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.bfc.sh,14,1275,22705,13799,84,8837,0,0,46700,3057,4630016,19825,258,16844,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.bfc.sh,19,729,23949,15072,26,6924,0,0,46700,2076,4632321,20992,114,14497,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.bfc.sh,20,129,25409,16924,14,4224,0,0,46700,987,4636004,22469,75,10465,0,0,0,4670000
bfc_SRR1543968_raw_21.corrected.fastq.gz,run.bfc.sh,21,3613,41321,1623,124,19,0,0,46700,6930,11104762,2753,130,25,0,0,0,11114600
bfc_SRR1543968_raw_16.corrected.fastq.gz,run.bfc.sh,16,2097,41320,3107,107,69,0,0,46700,4422,11104699,5276,115,88,0,0,0,11114600
bfc_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.bfc.sh,21,134,25446,16905,10,4205,0,0,46700,1032,4635893,22429,70,10576,0,0,0,4670000
bfc_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.bfc.sh,16,1744,22732,12915,59,9250,0,0,46700,3660,4629910,19297,183,16950,0,0,0,4670000
bfc_SRR1543968_raw_22.corrected.fastq.gz,run.bfc.sh,22,2397,41321,2849,83,50,0,0,46700,4879,11104728,4849,85,59,0,0,0,11114600
bfc_SRR1543968_raw_18.corrected.fastq.gz,run.bfc.sh,18,2260,41321,2951,102,66,0,0,46700,4648,11104706,5055,110,81,0,0,0,11114600
bfc_SRR1543968_raw_20.corrected.fastq.gz,run.bfc.sh,20,2360,41321,2868,90,61,0,0,46700,4795,11104715,4923,95,72,0,0,0,11114600
bfc_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.bfc.sh,20,188,25226,16543,15,4728,0,0,46700,1108,4635454,22135,82,11221,0,0,0,4670000
bfc_SRR1543967_raw_22.corrected.fastq.gz,run.bfc.sh,22,2251,40991,2483,91,884,0,0,46700,4335,11105220,4032,97,916,0,0,0,11114600
bfc_SRR1543968_raw_26.corrected.fastq.gz,run.bfc.sh,26,2465,41320,2774,74,67,0,0,46700,4958,11104706,4778,77,81,0,0,0,11114600
bfc_SRR1543969_raw_22.corrected.fastq.gz,run.bfc.sh,22,2958,40107,3315,107,213,0,0,46700,6460,11101054,6748,112,226,0,0,0,11114600
bfc_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.bfc.sh,18,1572,22675,13274,38,9141,0,0,46700,3333,4631310,19668,139,15550,0,0,0,4670000
bfc_SRR1543967_raw_23.corrected.fastq.gz,run.bfc.sh,23,3411,41234,1353,105,597,0,0,46700,6215,11105522,2138,111,614,0,0,0,11114600
bfc_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.bfc.sh,16,4448,22804,10289,88,9071,0,0,46700,7807,4631573,15341,221,15058,0,0,0,4670000
bfc_SRR1543969_raw_26.corrected.fastq.gz,run.bfc.sh,26,3005,40108,3276,89,222,0,0,46700,6585,11101041,6637,98,239,0,0,0,11114600
bfc_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.bfc.sh,20,494,24960,15885,22,5339,0,0,46700,1616,4634996,21449,117,11822,0,0,0,4670000
bfc_SRR1543968_raw_24.corrected.fastq.gz,run.bfc.sh,24,2459,41320,2777,72,72,0,0,46700,4909,11104697,4830,74,90,0,0,0,11114600
bfc_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.bfc.sh,20,1287,24638,14837,24,5914,0,0,46700,2882,4635060,20149,109,11800,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.bfc.sh,21,241,25311,16488,8,4652,0,0,46700,1236,4635206,22009,80,11469,0,0,0,4670000
bfc_SRR1543969_raw_18.corrected.fastq.gz,run.bfc.sh,18,2693,40107,3556,128,216,0,0,46700,6136,11101047,7040,144,233,0,0,0,11114600
bfc_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.bfc.sh,19,2142,23743,13338,38,7439,0,0,46700,4086,4632835,18906,148,14025,0,0,0,4670000
bfc_SRR1543969_raw_20.corrected.fastq.gz,run.bfc.sh,20,2788,40107,3471,117,217,0,0,46700,6280,11101054,6912,128,226,0,0,0,11114600
bfc_SRR1543968_raw_23.corrected.fastq.gz,run.bfc.sh,23,3691,41321,1554,110,24,0,0,46700,6984,11104758,2711,118,29,0,0,0,11114600
bfc_SRR1543968_raw_28.corrected.fastq.gz,run.bfc.sh,28,2542,41273,2672,73,140,0,0,46700,5030,11104630,4706,77,157,0,0,0,11114600
bfc_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.bfc.sh,21,655,25057,15809,17,5162,0,0,46700,1860,4634842,21230,92,11976,0,0,0,4670000
bfc_SRR1543969_raw_28.corrected.fastq.gz,run.bfc.sh,28,3097,40080,3143,99,281,0,0,46700,6720,11100989,6490,110,291,0,0,0,11114600
bfc_SRR1543969_raw_14.corrected.fastq.gz,run.bfc.sh,14,2330,40107,3876,138,249,0,0,46700,5563,11100996,7601,156,284,0,0,0,11114600
bfc_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.bfc.sh,22,126,25696,17053,6,3819,0,0,46700,905,4636933,22563,63,9536,0,0,0,4670000
bfc_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.bfc.sh,18,4607,24200,11020,54,6819,0,0,46700,7638,4635178,15572,159,11453,0,0,0,4670000
bfc_SRR1543969_raw_16.corrected.fastq.gz,run.bfc.sh,16,2465,40107,3776,108,244,0,0,46700,5781,11101015,7418,121,265,0,0,0,11114600
bfc_SRR1543969_raw_21.corrected.fastq.gz,run.bfc.sh,21,4398,40107,1865,152,178,0,0,46700,9208,11101091,3947,165,189,0,0,0,11114600
bfc_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.bfc.sh,12,362,24783,13889,296,7370,0,0,46700,693,4637116,22273,403,9515,0,0,0,4670000
bfc_SRR1543969_raw_24.corrected.fastq.gz,run.bfc.sh,24,3014,40107,3232,100,247,0,0,46700,6502,11101010,6711,107,270,0,0,0,11114600
bfc_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.bfc.sh,23,132,25548,17003,6,4011,0,0,46700,987,4636362,22476,68,10107,0,0,0,4670000
bfc_SRR1543969_raw_19.corrected.fastq.gz,run.bfc.sh,19,4301,40107,1940,179,173,0,0,46700,9107,11101098,4017,196,182,0,0,0,11114600
bfc_SRR1543971_raw_19.corrected.fastq.gz,run.bfc.sh,19,3928,41786,918,47,21,0,0,46700,6602,11106354,1568,49,28,0,0,0,11114601
bfc_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.bfc.sh,21,1949,24925,14329,33,5464,0,0,46700,3754,4635409,19261,125,11451,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.bfc.sh,22,193,25592,16694,6,4215,0,0,46700,1069,4636450,22179,77,10225,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.bfc.sh,22,440,25348,16240,10,4662,0,0,46700,1493,4636241,21602,87,10577,0,0,0,4670000
bfc_SRR1543971_raw_18.corrected.fastq.gz,run.bfc.sh,18,2655,41786,2193,27,39,0,0,46700,4789,11106330,3401,29,52,0,0,0,11114601
bfc_SRR1543970_raw_21.corrected.fastq.gz,run.bfc.sh,21,3862,52880,2435,219,76,0,0,59472,7471,14142552,3969,232,117,0,0,0,14154341
bfc_SRR1543971_raw_14.corrected.fastq.gz,run.bfc.sh,14,2383,41481,2365,49,422,0,0,46700,4407,11105923,3754,58,459,0,0,0,11114601
bfc_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.bfc.sh,14,2992,19783,9384,175,14366,0,0,46700,6100,4621799,16755,514,24832,0,0,0,4670000
bfc_SRR1543970_raw_14.corrected.fastq.gz,run.bfc.sh,14,2014,52881,4224,212,141,0,0,59472,4415,14142477,7036,221,192,0,0,0,14154341
bfc_SRR1543971_raw_16.corrected.fastq.gz,run.bfc.sh,16,2516,41704,2310,31,139,0,0,46700,4602,11106225,3583,34,157,0,0,0,11114601
bfc_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.bfc.sh,16,9843,24272,5205,146,7234,0,0,46700,14982,4636688,8143,275,9912,0,0,0,4670000
bfc_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.bfc.sh,22,1230,25252,15267,18,4933,0,0,46700,2722,4636609,20338,80,10251,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.bfc.sh,23,244,25504,16611,10,4331,0,0,46700,1185,4636122,22067,73,10553,0,0,0,4670000
bfc_SRR1543969_raw_23.corrected.fastq.gz,run.bfc.sh,23,4498,40107,1760,158,177,0,0,46700,9340,11101089,3814,166,191,0,0,0,11114600
bfc_SRR1543971_raw_23.corrected.fastq.gz,run.bfc.sh,23,4029,41786,831,37,17,0,0,46700,6691,11106360,1489,39,22,0,0,0,11114601
bfc_SRR1543971_raw_22.corrected.fastq.gz,run.bfc.sh,22,2867,41786,1990,21,36,0,0,46700,5001,11106330,3195,23,52,0,0,0,11114601
bfc_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.bfc.sh,24,100,25893,17206,3,3498,0,0,46700,832,4637755,22639,60,8714,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.bfc.sh,24,164,25800,16854,10,3872,0,0,46700,920,4637182,22335,70,9493,0,0,0,4670000
bfc_SRR1543971_raw_21.corrected.fastq.gz,run.bfc.sh,21,3979,41786,873,41,21,0,0,46700,6655,11106350,1521,43,32,0,0,0,11114601
bfc_SRR1543971_raw_26.corrected.fastq.gz,run.bfc.sh,26,2826,41786,2021,21,46,0,0,46700,5034,11106325,3163,22,57,0,0,0,11114601
bfc_SRR1543970_raw_19.corrected.fastq.gz,run.bfc.sh,19,3766,52880,2519,236,71,0,0,59472,7357,14142555,4070,245,114,0,0,0,14154341
bfc_SRR1543971_raw_20.corrected.fastq.gz,run.bfc.sh,20,2698,41786,2151,29,36,0,0,46700,4839,11106336,3348,32,46,0,0,0,11114601
bfc_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.bfc.sh,23,639,25334,15988,14,4725,0,0,46700,1794,4635775,21297,91,11043,0,0,0,4670000
bfc_SRR1543970_raw_20.corrected.fastq.gz,run.bfc.sh,20,2421,52881,3871,172,127,0,0,59472,5008,14142498,6483,181,171,0,0,0,14154341
bfc_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.bfc.sh,26,104,26115,17346,3,3132,0,0,46700,736,4638835,22748,47,7634,0,0,0,4670000
bfc_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.bfc.sh,19,13847,27183,3327,101,2242,0,0,46700,18807,4643634,4456,137,2966,0,0,0,4670000
bfc_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.bfc.sh,20,4028,25128,12243,45,5256,0,0,46700,6742,4637536,16497,130,9095,0,0,0,4670000
bfc_SRR1543970_raw_18.corrected.fastq.gz,run.bfc.sh,18,2321,52881,3970,192,108,0,0,59472,4900,14142528,6567,205,141,0,0,0,14154341
bfc_SRR1543971_raw_28.corrected.fastq.gz,run.bfc.sh,28,2940,41746,1897,18,99,0,0,46700,5207,11106275,2992,20,107,0,0,0,11114601
bfc_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.bfc.sh,19,6490,24950,9611,78,5571,0,0,46700,9978,4637010,13226,165,9621,0,0,0,4670000
bfc_SRR1543971_raw_24.corrected.fastq.gz,run.bfc.sh,24,2859,41786,1997,20,38,0,0,46700,5050,11106337,3148,21,45,0,0,0,11114601
bfc_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.bfc.sh,23,1877,25295,14606,20,4902,0,0,46700,3629,4636459,19406,105,10401,0,0,0,4670000
bfc_SRR1543970_raw_28.corrected.fastq.gz,run.bfc.sh,28,2758,52735,3513,141,325,0,0,59472,5392,14142302,6130,150,367,0,0,0,14154341
bfc_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.bfc.sh,26,181,26011,16968,7,3533,0,0,46700,913,4638206,22355,57,8469,0,0,0,4670000
bfc_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.bfc.sh,12,386,27790,15901,236,2387,0,0,46700,622,4643926,22508,270,2674,0,0,0,4670000
bfc_SRR1543970_raw_16.corrected.fastq.gz,run.bfc.sh,16,2163,52881,4102,207,119,0,0,59472,4693,14142503,6756,223,166,0,0,0,14154341
bfc_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.bfc.sh,28,93,26325,17474,6,2802,0,0,46700,638,4639834,22851,42,6635,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.bfc.sh,24,403,25669,16393,11,4224,0,0,46700,1398,4637249,21709,75,9569,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.bfc.sh,28,151,26222,17189,4,3134,0,0,46700,814,4639175,22465,46,7500,0,0,0,4670000
bfc_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.bfc.sh,14,5518,23829,6869,245,10239,0,0,46700,9158,4632035,13747,495,14565,0,0,0,4670000
bfc_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.bfc.sh,21,6033,25615,10505,55,4492,0,0,46700,9310,4638713,13933,126,7918,0,0,0,4670000
bfc_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.bfc.sh,22,3852,25495,12771,44,4538,0,0,46700,6384,4638527,16853,132,8104,0,0,0,4670000
bfc_SRR1543970_raw_24.corrected.fastq.gz,run.bfc.sh,24,2616,52881,3722,142,111,0,0,59472,5229,14142506,6293,150,163,0,0,0,14154341
bfc_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.bfc.sh,24,1169,25488,15515,13,4515,0,0,46700,2604,4637413,20454,82,9447,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.bfc.sh,26,422,25807,16551,12,3908,0,0,46700,1335,4637757,21785,62,9061,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.bfc.sh,30,92,26553,17667,4,2384,0,0,46700,562,4640768,22942,27,5701,0,0,0,4670000
bfc_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.bfc.sh,18,10403,26069,5975,91,4162,0,0,46700,15132,4640951,8092,176,5649,0,0,0,4670000
bfc_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.bfc.sh,26,1172,25709,15714,14,4091,0,0,46700,2492,4638151,20573,75,8709,0,0,0,4670000
bfc_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.bfc.sh,28,393,26113,16737,9,3448,0,0,46700,1219,4638814,21904,59,8004,0,0,0,4670000
bfc_t1_wgsim_rl__cov_1.1_32.corrected.fastq.gz,run.bfc.sh,32,79,26682,17726,5,2208,0,0,46700,498,4641355,23001,32,5114,0,0,0,4670000
bfc_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.bfc.sh,23,5861,25837,10845,43,4114,0,0,46700,9007,4639137,14248,114,7494,0,0,0,4670000
bfc_SRR1543970_raw_23.corrected.fastq.gz,run.bfc.sh,23,4001,52880,2311,200,80,0,0,59472,7660,14142547,3798,214,122,0,0,0,14154341
bfc_SRR1543970_raw_26.corrected.fastq.gz,run.bfc.sh,26,2648,52881,3677,145,121,0,0,59472,5285,14142489,6236,151,180,0,0,0,14154341
bfc_SRR1543970_raw_22.corrected.fastq.gz,run.bfc.sh,22,2634,52881,3669,171,117,0,0,59472,5252,14142507,6232,188,162,0,0,0,14154341
bfc_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.bfc.sh,30,380,26373,16903,5,3039,0,0,46700,1142,4639747,21984,56,7071,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.bfc.sh,30,137,26471,17325,4,2763,0,0,46700,723,4639942,22563,39,6733,0,0,0,4670000
bfc_t1_wgsim_rl__cov_2.1_32.corrected.fastq.gz,run.bfc.sh,32,137,26587,17419,1,2556,0,0,46700,667,4640576,22625,33,6099,0,0,0,4670000
bless_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.bless.sh,12,110,28320,14227,7,3743,293,42090,46700,761,3878051,18353,82,13350,3068,752321,4335,4670321
bfc_t1_wgsim_rl__cov_4.1_32.corrected.fastq.gz,run.bfc.sh,32,372,26516,17031,4,2777,0,0,46700,1057,4640157,22088,37,6661,0,0,0,4670000
bless_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.bless.sh,12,97,28407,13928,6,3956,306,41395,46700,720,3836033,18080,73,13564,3359,794035,4452,4670316
bfc_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.bfc.sh,28,1111,25983,15903,15,3688,0,0,46700,2304,4638988,20769,67,7872,0,0,0,4670000
bless_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.bless.sh,12,115,29021,13139,4,4079,342,40070,46700,593,3677816,17206,65,12891,3494,953021,5318,4670404
bfc_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.bfc.sh,21,13637,27289,3696,95,1983,0,0,46700,18480,4643936,4802,118,2664,0,0,0,4670000
bfc_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.bfc.sh,30,1034,26232,16152,10,3272,0,0,46700,2132,4639857,20948,60,7003,0,0,0,4670000
