EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
lighter_TRA.rep.seq_sim_rl_100_cov_128_1_23.corrected.fastq.gz,run.lighter.sh,23,4887,102501,662423,491,3268,0,0,773570,284147,75803789,1262939,593,5532,0,0,0,77357000
reckoner_TRA.rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.reckoner.sh,19,7845,50930,323757,354,2406,1366,434,386658,145326,37849019,628044,1091,33033,16453,2235,49,38675250
fiona_TRA.rep.seq_sim_rl_100_cov_128_1_405000.corrected.fastq.gz,run.fiona.sh,22,114575,102522,492982,53871,7510,2110,1608,773570,726217,75788985,757236,64164,16589,3836,1700,62,77358789
sga_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.sga.sh,24,6924,3099,13970,8,213,6,5,24220,21409,2372903,27120,32,526,13,6,1,2422010
sga_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.sga.sh,23,8214,6431,33307,11,365,6,2,48334,31193,4735667,65636,37,851,29,3,0,4833416
musket_TRA.rep.seq_sim_rl_100_cov_128_1_20.corrected.fastq.gz,run.musket.sh,20,152043,102517,511562,1082,6366,0,0,773570,580035,75800728,966208,1436,8593,0,0,0,77357000
sga_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.sga.sh,22,6915,12776,76152,26,727,14,7,96610,39610,9465600,153772,100,1888,44,16,0,9661030
racer_TRA.rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.racer.sh,23,76608,50918,244971,100,11861,2200,551,386658,373799,37813029,399150,1507,66090,21608,3088,54,38678325
sga_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.sga.sh,24,8546,6431,32975,11,364,7,3,48334,32125,4735635,64707,34,881,31,5,0,4833418
sga_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.sga.sh,23,7295,12777,75759,25,745,9,4,96610,41387,9465544,152004,91,1953,33,9,0,9661021
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
sga_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.sga.sh,24,7695,12777,75313,27,787,11,6,96610,43237,9465462,150150,95,2030,38,14,0,9661026
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
sga_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.sga.sh,20,3635,25513,163259,29,989,27,15,193452,45385,18954879,342212,115,2550,84,38,0,19345263
musket_TRA.rep.seq_sim_rl_100_cov_128_1_19.corrected.fastq.gz,run.musket.sh,19,177115,102515,485839,1628,6473,0,0,773570,628110,75800693,917532,2037,8628,0,0,0,77357000
fiona_SRR1543964_raw_405000.corrected.fastq.gz,run.fiona.sh,14,0,1,0,0,0,1,0,2,0,242,0,0,1,2,0,0,245
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
sga_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.sga.sh,21,3947,25513,162943,24,993,32,20,193452,48646,18954775,338953,113,2648,92,44,0,19345271
reckoner_TRA.rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.reckoner.sh,21,9047,50930,322405,397,2433,1446,478,386658,156930,37848286,616360,1164,33325,17247,2337,56,38675705
reckoner_TRA.rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.reckoner.sh,20,8402,50930,323064,385,2460,1417,454,386658,151143,37848868,622146,1164,32963,16887,2270,57,38675498
reckoner_TRA.rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq.gz,run.reckoner.sh,18,7303,50930,324329,341,2414,1341,392,386658,139486,37848803,633858,1116,33449,16238,2060,50,38675060
pollux_TRA.rep.seq_sim_rl_100_cov_128_1_18.corrected.fastq.gz,run.pollux.sh,18,545533,96780,80123,1599,33838,15695,1035,773568,1394170,75698829,147503,5974,86697,28001,1931,82,77363187
sga_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.sga.sh,24,4892,25513,161938,28,1045,36,23,193452,58414,18954444,329178,119,2961,117,54,1,19345288
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
sga_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.sga.sh,23,4556,25513,162291,27,1029,36,21,193452,55099,18954615,332502,111,2789,123,49,0,19345288
fiona_SRR1543967_raw_405000.corrected.fastq.gz,run.fiona.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543964_raw_405000.corrected.fastq.gz,run.fiona.sh,19,0,1,0,0,0,1,0,2,0,242,0,0,1,2,0,0,245
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
sga_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.sga.sh,22,4252,25513,162622,26,1008,31,19,193452,51739,18954755,335866,107,2665,95,46,0,19345273
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543964_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543965_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543964_raw_405000.corrected.fastq.gz,run.fiona.sh,21,0,1,0,0,0,1,0,2,0,242,0,0,1,2,0,0,245
lighter_SRR1543966_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543968_raw_405000.corrected.fastq.gz,run.fiona.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543966_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543964_raw_405000.corrected.fastq.gz,run.fiona.sh,16,0,1,0,0,0,1,0,2,0,242,0,0,1,2,0,0,245
lighter_SRR1543967_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543967_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543964_raw_405000.corrected.fastq.gz,run.fiona.sh,18,0,1,0,0,0,1,0,2,0,242,0,0,1,2,0,0,245
lighter_SRR1543968_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543968_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
sga_TRA.rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.sga.sh,19,1704,50930,332702,43,1236,43,20,386658,56325,37887767,718013,170,3396,204,59,2,38665936
lighter_SRR1543969_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
pollux_TRA.rep.seq_sim_rl_100_cov_128_1_19.corrected.fastq.gz,run.pollux.sh,19,531569,95765,87653,1413,40086,17082,1040,773568,1375255,75673160,166108,6281,110010,29991,1895,88,77362788
lighter_SRR1543969_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543969_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_14.corrected.fastq.gz,run.lighter.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_16.corrected.fastq.gz,run.lighter.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_18.corrected.fastq.gz,run.lighter.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_19.corrected.fastq.gz,run.lighter.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543970_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_20.corrected.fastq.gz,run.lighter.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_22.corrected.fastq.gz,run.lighter.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_21.corrected.fastq.gz,run.lighter.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_23.corrected.fastq.gz,run.lighter.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_26.corrected.fastq.gz,run.lighter.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_24.corrected.fastq.gz,run.lighter.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
lighter_SRR1543971_raw_28.corrected.fastq.gz,run.lighter.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_16.corrected.fastq.gz,run.musket.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_14.corrected.fastq.gz,run.musket.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_18.corrected.fastq.gz,run.musket.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_19.corrected.fastq.gz,run.musket.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_21.corrected.fastq.gz,run.musket.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_20.corrected.fastq.gz,run.musket.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_23.corrected.fastq.gz,run.musket.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_24.corrected.fastq.gz,run.musket.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_22.corrected.fastq.gz,run.musket.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_28.corrected.fastq.gz,run.musket.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543964_raw_26.corrected.fastq.gz,run.musket.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_14.corrected.fastq.gz,run.musket.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_16.corrected.fastq.gz,run.musket.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_18.corrected.fastq.gz,run.musket.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543966_raw_405000.corrected.fastq.gz,run.fiona.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_20.corrected.fastq.gz,run.musket.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_19.corrected.fastq.gz,run.musket.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_21.corrected.fastq.gz,run.musket.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_22.corrected.fastq.gz,run.musket.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
reckoner_TRA.rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq.gz,run.reckoner.sh,23,10289,50930,320909,440,2457,1633,550,386658,168062,37846176,605074,1304,34609,18523,2748,70,38676566
fiona_SRR1543967_raw_405000.corrected.fastq.gz,run.fiona.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_23.corrected.fastq.gz,run.musket.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_24.corrected.fastq.gz,run.musket.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_26.corrected.fastq.gz,run.musket.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543965_raw_28.corrected.fastq.gz,run.musket.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_14.corrected.fastq.gz,run.musket.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543967_raw_405000.corrected.fastq.gz,run.fiona.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543967_raw_405000.corrected.fastq.gz,run.fiona.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_16.corrected.fastq.gz,run.musket.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_18.corrected.fastq.gz,run.musket.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
fiona_SRR1543967_raw_405000.corrected.fastq.gz,run.fiona.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_19.corrected.fastq.gz,run.musket.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_20.corrected.fastq.gz,run.musket.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_22.corrected.fastq.gz,run.musket.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_21.corrected.fastq.gz,run.musket.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_23.corrected.fastq.gz,run.musket.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_24.corrected.fastq.gz,run.musket.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543966_raw_26.corrected.fastq.gz,run.musket.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
coral_TRA.rep.seq_sim_rl_100_cov_128_1_24.corrected.fastq.gz,run.coral.sh,24,141249,100980,500440,223,14570,16108,695,773570,943408,75783590,603618,498,23492,18737,684,164,77374191
musket_SRR1543966_raw_28.corrected.fastq.gz,run.musket.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_14.corrected.fastq.gz,run.musket.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_18.corrected.fastq.gz,run.musket.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_16.corrected.fastq.gz,run.musket.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_19.corrected.fastq.gz,run.musket.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_20.corrected.fastq.gz,run.musket.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_21.corrected.fastq.gz,run.musket.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_22.corrected.fastq.gz,run.musket.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_23.corrected.fastq.gz,run.musket.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_26.corrected.fastq.gz,run.musket.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_SRR1543967_raw_24.corrected.fastq.gz,run.musket.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
